order_id,symbol,side,qty,order_type,limit_price,expected_value,status,created_ts,fill_qty,fill_notional,fee,tax,n_fills,vwap,qty_diff
2026-02-19__5fa0bc6fdb__000,4755.T,BUY,100.0,MKT,,84729.99877929688,filled,2026-04-03T23:51:34,100.0,84772.3638,84.772364,0.0,1,847.723638,0.0
2026-02-19__5fa0bc6fdb__002,9434.T,BUY,100.0,MKT,,21339.999389648438,filled,2026-04-03T23:51:34,100.0,21350.669400000002,21.350669,0.0,1,213.50669400000004,0.0
2026-02-19__5fa0bc6fdb__001,9501.T,BUY,100.0,MKT,,71500.0,filled,2026-04-03T23:51:34,100.0,71535.75,71.53575,0.0,1,715.3575,0.0
