symbol,target_weight,family,family_score,weighted_contribution,factor_count_configured,factor_count_active,is_active_in_mode
8697.T,0.0,risk_adjusted,0.59161215743495,0.0,4,4,True
6326.T,0.0,risk_adjusted,0.7186494508131718,0.0,4,4,True
9503.T,0.0,risk_adjusted,0.2246393248719319,0.0,4,4,True
2502.T,0.0,risk_adjusted,0.02608111441566524,0.0,4,4,True
9502.T,0.0,risk_adjusted,0.5813914376681809,0.0,4,4,True
6723.T,0.0,risk_adjusted,0.5391387529238025,0.0,4,4,True
9201.T,0.0,risk_adjusted,-0.06249826878679772,-0.0,4,4,True
8306.T,0.0,risk_adjusted,0.3219855345076855,0.0,4,4,True
7011.T,0.0,risk_adjusted,0.5979812942357202,0.0,4,4,True
3382.T,0.0,risk_adjusted,-0.4173468600621313,-0.0,4,4,True
6758.T,0.0,risk_adjusted,-1.040664345315922,-0.0,4,4,True
7203.T,0.0,risk_adjusted,0.9862151337884966,0.0,4,4,True
6501.T,0.0,risk_adjusted,-0.45791317268135406,-0.0,4,4,True
1605.T,0.0,risk_adjusted,0.004982507119261598,0.0,4,4,True
7267.T,0.0,risk_adjusted,0.21442601844207654,0.0,4,4,True
6702.T,0.0,risk_adjusted,-0.9486038607079251,-0.0,4,4,True
8001.T,0.0,risk_adjusted,0.48390782490458667,0.0,4,4,True
4568.T,0.0,risk_adjusted,-0.8638755112003397,-0.0,4,4,True
9433.T,0.0,risk_adjusted,0.2292019112256995,0.0,4,4,True
9107.T,0.0,risk_adjusted,1.1740483041958683,0.0,4,4,True
6752.T,0.0,risk_adjusted,0.6419086282743195,0.0,4,4,True
8591.T,0.0,risk_adjusted,0.5070234153774025,0.0,4,4,True
7269.T,0.0,risk_adjusted,-0.3249046497252502,-0.0,4,4,True
4901.T,0.0,risk_adjusted,-0.36399391020405314,-0.0,4,4,True
8725.T,0.0,risk_adjusted,2.064933043700616,0.0,4,4,True
8801.T,0.0,risk_adjusted,-0.6888433386585412,-0.0,4,4,True
4503.T,0.0,risk_adjusted,0.5574167504462807,0.0,4,4,True
8802.T,0.0,risk_adjusted,0.1407987409226642,0.0,4,4,True
8604.T,0.0,risk_adjusted,-0.07108166750051347,-0.0,4,4,True
8267.T,0.0,risk_adjusted,-0.9761645049947414,-0.0,4,4,True
7270.T,0.0,risk_adjusted,-1.0547946075095567,-0.0,4,4,True
4661.T,0.0,risk_adjusted,-0.4726144240939625,-0.0,4,4,True
9434.T,0.0425949689493297,risk_adjusted,-0.03948707515603242,-0.0016819507401710492,4,4,True
9432.T,0.0304993605738087,risk_adjusted,-0.1897148360696671,-0.0057861811914897854,4,4,True
5401.T,0.1260626861227826,risk_adjusted,-0.6222368396920157,-0.07844084741612677,4,4,True
9501.T,0.1337325818172249,risk_adjusted,-0.8060307625401129,-0.10779257489859581,4,4,True
4755.T,0.162509721665827,risk_adjusted,-1.2029692981377234,-0.19549420581289667,4,4,True
