symbol,target_weight,family,family_score,weighted_contribution,factor_count_configured,factor_count_active,is_active_in_mode
2503.T,0.0,risk_adjusted,1.1722739657997332,0.0,4,4,True
8830.T,0.0,risk_adjusted,0.06918794689058252,0.0,4,4,True
5411.T,0.0,risk_adjusted,-0.3632163885899946,-0.0,4,4,True
9502.T,0.0,risk_adjusted,0.7137900169955774,0.0,4,4,True
9020.T,0.0,risk_adjusted,0.04361807092494713,0.0,4,4,True
6723.T,0.0,risk_adjusted,0.3010206423604852,0.0,4,4,True
6506.T,0.0,risk_adjusted,-0.3967668764818306,-0.0,4,4,True
3659.T,0.0,risk_adjusted,-0.9213896108037333,-0.0,4,4,True
8697.T,0.0,risk_adjusted,0.5144850625261381,0.0,4,4,True
6326.T,0.0,risk_adjusted,0.7151332943602913,0.0,4,4,True
9503.T,0.0,risk_adjusted,-0.42799690860235157,-0.0,4,4,True
2502.T,0.0,risk_adjusted,-0.5281232390732336,-0.0,4,4,True
9201.T,0.0,risk_adjusted,-0.8322106818861459,-0.0,4,4,True
8306.T,0.0,risk_adjusted,0.1571566874816632,0.0,4,4,True
7011.T,0.0,risk_adjusted,0.2639944006385835,0.0,4,4,True
9107.T,0.0,risk_adjusted,1.1860603245641828,0.0,4,4,True
6758.T,0.0,risk_adjusted,-0.743450565177082,-0.0,4,4,True
7203.T,0.0,risk_adjusted,0.8809311297452391,0.0,4,4,True
6501.T,0.0,risk_adjusted,-0.09446515101950573,-0.0,4,4,True
1605.T,0.0,risk_adjusted,0.9897954531078127,0.0,4,4,True
7267.T,0.0,risk_adjusted,0.0607740183720501,0.0,4,4,True
6702.T,0.0,risk_adjusted,-0.4023698988649378,-0.0,4,4,True
8001.T,0.0,risk_adjusted,0.3038151036335574,0.0,4,4,True
4568.T,0.0,risk_adjusted,0.010943613094844373,0.0,4,4,True
9433.T,0.0,risk_adjusted,-0.2141159083023303,-0.0,4,4,True
6752.T,0.0,risk_adjusted,1.3921622627084351,0.0,4,4,True
3382.T,0.0,risk_adjusted,-0.4507817538048845,-0.0,4,4,True
8591.T,0.0,risk_adjusted,0.18137826379831157,0.0,4,4,True
7269.T,0.0,risk_adjusted,-0.34330832781960596,-0.0,4,4,True
4901.T,0.0,risk_adjusted,-0.44077315531304345,-0.0,4,4,True
8725.T,0.0,risk_adjusted,0.5991223963765856,0.0,4,4,True
8801.T,0.0,risk_adjusted,-0.565099687585813,-0.0,4,4,True
4503.T,0.0,risk_adjusted,0.6156947955027846,0.0,4,4,True
8802.T,0.0,risk_adjusted,0.49591174069523075,0.0,4,4,True
8267.T,0.0,risk_adjusted,-0.715098568866079,-0.0,4,4,True
7270.T,0.0,risk_adjusted,-0.9873909314833067,-0.0,4,4,True
4661.T,0.0,risk_adjusted,0.9830616229478982,0.0,4,4,True
9434.T,0.0489753503532239,risk_adjusted,-0.5394440609345829,-0.02641946188023706,4,4,True
5401.T,0.1479245683303047,risk_adjusted,-0.3689954632194803,-0.054583494612582446,4,4,True
8604.T,0.25,risk_adjusted,-0.3531423124463357,-0.08828557811158393,4,4,True
