symbol,target_weight,family,family_score,weighted_contribution,factor_count_configured,factor_count_active,is_active_in_mode
5020.T,0.0,risk_adjusted,0.7005118315600826,0.0,4,4,True
9202.T,0.0,risk_adjusted,0.2427871650783821,0.0,4,4,True
6988.T,0.0,risk_adjusted,-0.5804017729075949,-0.0,4,4,True
2503.T,0.0,risk_adjusted,0.6850892549468899,0.0,4,4,True
8830.T,0.0,risk_adjusted,0.2687539672051405,0.0,4,4,True
7832.T,0.0,risk_adjusted,-0.32745958730378827,-0.0,4,4,True
6506.T,0.0,risk_adjusted,0.19101386010354401,0.0,4,4,True
9020.T,0.0,risk_adjusted,-0.10200337859741543,-0.0,4,4,True
3659.T,0.0,risk_adjusted,-0.8834729830364478,-0.0,4,4,True
8697.T,0.0,risk_adjusted,0.7173884558643848,0.0,4,4,True
6326.T,0.0,risk_adjusted,0.61705098174248,0.0,4,4,True
9503.T,0.0,risk_adjusted,-0.2284260980831741,-0.0,4,4,True
2502.T,0.0,risk_adjusted,0.2538467820225522,0.0,4,4,True
9502.T,0.0,risk_adjusted,0.8324827970763232,0.0,4,4,True
6723.T,0.0,risk_adjusted,0.9806538532070123,0.0,4,4,True
9201.T,0.0,risk_adjusted,-0.5388040270321556,-0.0,4,4,True
8306.T,0.0,risk_adjusted,0.22669262342671925,0.0,4,4,True
7011.T,0.0,risk_adjusted,0.5354137989000901,0.0,4,4,True
3382.T,0.0,risk_adjusted,-0.5594106637581637,-0.0,4,4,True
6758.T,0.0,risk_adjusted,-1.0197003763442403,-0.0,4,4,True
7203.T,0.0,risk_adjusted,0.8364167096416022,0.0,4,4,True
6501.T,0.0,risk_adjusted,-0.4225796306354934,-0.0,4,4,True
1605.T,0.0,risk_adjusted,0.4867387375005716,0.0,4,4,True
7267.T,0.0,risk_adjusted,0.31367501604618364,0.0,4,4,True
6702.T,0.0,risk_adjusted,-0.8815609520091983,-0.0,4,4,True
8001.T,0.0,risk_adjusted,0.43811667269856036,0.0,4,4,True
4568.T,0.0,risk_adjusted,-0.29395858398673247,-0.0,4,4,True
9433.T,0.0,risk_adjusted,0.4477976634390854,0.0,4,4,True
9107.T,0.0,risk_adjusted,1.2392733979581254,0.0,4,4,True
6752.T,0.0,risk_adjusted,1.062864536326284,0.0,4,4,True
8591.T,0.0,risk_adjusted,0.33977178829104326,0.0,4,4,True
7269.T,0.0,risk_adjusted,-0.31426297104421536,-0.0,4,4,True
4901.T,0.0,risk_adjusted,-0.6869587643179468,-0.0,4,4,True
8725.T,0.0,risk_adjusted,0.9998755587529844,0.0,4,4,True
8801.T,0.0,risk_adjusted,-0.5467834595979052,-0.0,4,4,True
4503.T,0.0,risk_adjusted,0.6750553836455624,0.0,4,4,True
8802.T,0.0,risk_adjusted,0.2780294923927642,0.0,4,4,True
8604.T,0.0,risk_adjusted,0.00015509583162251483,0.0,4,4,True
8267.T,0.0,risk_adjusted,-0.9782026787853841,-0.0,4,4,True
7270.T,0.0,risk_adjusted,-1.03828375624869,-0.0,4,4,True
4661.T,0.0,risk_adjusted,0.12821467461652075,0.0,4,4,True
9432.T,0.0310948120595107,risk_adjusted,-0.47127658104396536,-0.014654256715610867,4,4,True
5401.T,0.1244615146681061,risk_adjusted,-0.475761719446806,-0.059214024223452025,4,4,True
9501.T,0.1311246812840882,risk_adjusted,-0.6040566989931484,-0.07920674213299497,4,4,True
4755.T,0.1616642294589338,risk_adjusted,-1.0550142398995153,-0.17055806416155786,4,4,True
