symbol,target_weight,family,family_score,weighted_contribution,factor_count_configured,factor_count_active,is_active_in_mode
9107.T,0.0,price,0.3198916618685207,0.0,15,15,True
6752.T,0.0,price,0.36721516591703934,0.0,15,15,True
8591.T,0.0,price,0.5619991072827228,0.0,15,15,True
7269.T,0.0,price,0.08716624867959438,0.0,15,15,True
4901.T,0.0,price,-0.21733682918150862,-0.0,15,15,True
8725.T,0.0,price,0.39527264391625916,0.0,15,15,True
8801.T,0.0,price,-0.9060624550671176,-0.0,15,15,True
4503.T,0.0,price,0.7982160926893387,0.0,15,15,True
8802.T,0.0,price,0.578832887315933,0.0,15,15,True
8604.T,0.0,price,0.3978708888521928,0.0,15,15,True
8267.T,0.0,price,-0.5754977089955707,-0.0,15,15,True
7270.T,0.0,price,-0.6497733235321144,-0.0,15,15,True
4661.T,0.0,price,-0.6234600829353977,-0.0,15,15,True
9434.T,0.042227533020753,price,-0.16557460031590743,-0.006991806902237961,15,15,True
9432.T,0.0302782078977918,price,-0.24193547456451753,-0.007325372596715382,15,15,True
9501.T,0.1383356629397292,price,-0.1859082789640403,-0.02571774501647463,15,15,True
5401.T,0.1256160459207164,price,-0.48691805778028174,-0.06116472110575391,15,15,True
4755.T,0.163557617232936,price,-0.8515005926483273,-0.13926940800599327,15,15,True
7201.T,0.0855611204815304,risk_adjusted,0.28102724423239744,0.02404500590236063,4,4,True
5411.T,0.0,risk_adjusted,0.23520063707161637,0.0,4,4,True
7751.T,0.0,risk_adjusted,0.4058240721387961,0.0,4,4,True
7733.T,0.0,risk_adjusted,-1.5453862771322013,-0.0,4,4,True
5020.T,0.0,risk_adjusted,1.267880060408642,0.0,4,4,True
9202.T,0.0,risk_adjusted,0.9863217879639489,0.0,4,4,True
6988.T,0.0,risk_adjusted,-0.35123498795867997,-0.0,4,4,True
2503.T,0.0,risk_adjusted,0.2429147076746629,0.0,4,4,True
8830.T,0.0,risk_adjusted,0.40976692005278337,0.0,4,4,True
7832.T,0.0,risk_adjusted,-0.6829231967929044,-0.0,4,4,True
6506.T,0.0,risk_adjusted,0.33957390114712865,0.0,4,4,True
9020.T,0.0,risk_adjusted,-0.5218213323897479,-0.0,4,4,True
3659.T,0.0,risk_adjusted,-1.185025412968388,-0.0,4,4,True
8697.T,0.0,risk_adjusted,0.3070906850378545,0.0,4,4,True
6326.T,0.0,risk_adjusted,0.7080989114419911,0.0,4,4,True
9503.T,0.0,risk_adjusted,0.44781803116935626,0.0,4,4,True
2502.T,0.0,risk_adjusted,-0.07977491129824871,-0.0,4,4,True
9502.T,0.0,risk_adjusted,0.40867858033100163,0.0,4,4,True
6723.T,0.0,risk_adjusted,0.5091363152632742,0.0,4,4,True
9201.T,0.0,risk_adjusted,0.512890971779704,0.0,4,4,True
8306.T,0.0,risk_adjusted,0.5875909347703012,0.0,4,4,True
7011.T,0.0,risk_adjusted,0.3684225575730092,0.0,4,4,True
3382.T,0.0,risk_adjusted,-0.37784537046347966,-0.0,4,4,True
6758.T,0.0,risk_adjusted,-1.0456632854811103,-0.0,4,4,True
7203.T,0.0,risk_adjusted,0.8344243385440313,0.0,4,4,True
6501.T,0.0,risk_adjusted,-0.4701133216738216,-0.0,4,4,True
1605.T,0.0,risk_adjusted,-0.2693148358224987,-0.0,4,4,True
7267.T,0.0,risk_adjusted,0.27351469287892227,0.0,4,4,True
6702.T,0.0,risk_adjusted,-1.0630818883356916,-0.0,4,4,True
8001.T,0.0,risk_adjusted,0.5090751134470594,0.0,4,4,True
4568.T,0.0,risk_adjusted,-0.7283595146319912,-0.0,4,4,True
9433.T,0.0,risk_adjusted,0.15163751285109772,0.0,4,4,True
9107.T,0.0,risk_adjusted,0.8910523845887272,0.0,4,4,True
6752.T,0.0,risk_adjusted,0.39819809411688084,0.0,4,4,True
8591.T,0.0,risk_adjusted,0.6620798266639272,0.0,4,4,True
7269.T,0.0,risk_adjusted,-0.1933645479652807,-0.0,4,4,True
4901.T,0.0,risk_adjusted,-0.24333852682637472,-0.0,4,4,True
8725.T,0.0,risk_adjusted,2.142998923203051,0.0,4,4,True
8801.T,0.0,risk_adjusted,-0.6563588229721107,-0.0,4,4,True
4503.T,0.0,risk_adjusted,0.8106476665449347,0.0,4,4,True
8802.T,0.0,risk_adjusted,0.24659190291932848,0.0,4,4,True
8604.T,0.0,risk_adjusted,0.18086469700247082,0.0,4,4,True
8267.T,0.0,risk_adjusted,-1.0451051025844582,-0.0,4,4,True
7270.T,0.0,risk_adjusted,-1.1956017276900701,-0.0,4,4,True
4661.T,0.0,risk_adjusted,-0.6074141298424305,-0.0,4,4,True
9432.T,0.0302782078977918,risk_adjusted,-0.016303540523303843,-0.0004936419894346671,4,4,True
9434.T,0.042227533020753,risk_adjusted,-0.13533397232779384,-0.005714819785301587,4,4,True
5401.T,0.1256160459207164,risk_adjusted,-0.6213518887699488,-0.07805176739264977,4,4,True
9501.T,0.1383356629397292,risk_adjusted,-0.8564966115003576,-0.11848402655753366,4,4,True
4755.T,0.163557617232936,risk_adjusted,-1.2281082648660038,-0.200866461505559,4,4,True
