symbol,target_weight,family,family_score,weighted_contribution,factor_count_configured,factor_count_active,is_active_in_mode
9202.T,0.0,price,-0.40484520357925463,-0.0,15,15,True
6988.T,0.0,price,-0.28839864207246896,-0.0,15,15,True
2503.T,0.0,price,0.2328757406723998,0.0,15,15,True
8830.T,0.0,price,0.20452744559563213,0.0,15,15,True
7832.T,0.0,price,-0.215307810054358,-0.0,15,15,True
5411.T,0.0,price,-0.3913001953296948,-0.0,15,15,True
6506.T,0.0,price,-0.16285849179686984,-0.0,15,15,True
3659.T,0.0,price,-0.009782704271184854,-0.0,15,15,True
8697.T,0.0,price,0.6544184406357549,0.0,15,15,True
6326.T,0.0,price,0.5174712551143745,0.0,15,15,True
9503.T,0.0,price,-0.01693826957297172,-0.0,15,15,True
2502.T,0.0,price,-0.8639417956959874,-0.0,15,15,True
9502.T,0.0,price,0.5720352415464934,0.0,15,15,True
9501.T,0.0,price,-0.5550969719735214,-0.0,15,15,True
6723.T,0.0,price,0.2566314135785846,0.0,15,15,True
4755.T,0.0,price,-0.4413117234800648,-0.0,15,15,True
9201.T,0.0,price,-0.3984542171056015,-0.0,15,15,True
8306.T,0.0,price,0.17753949232337354,0.0,15,15,True
7011.T,0.0,price,0.2926819020126396,0.0,15,15,True
3382.T,0.0,price,-0.47000181094066107,-0.0,15,15,True
6758.T,0.0,price,-0.3834465909893072,-0.0,15,15,True
7203.T,0.0,price,0.4897858994834207,0.0,15,15,True
6501.T,0.0,price,0.3725760534575928,0.0,15,15,True
1605.T,0.0,price,1.4733530585698278,0.0,15,15,True
7267.T,0.0,price,-0.18390429146951662,-0.0,15,15,True
6702.T,0.0,price,-0.007921574228895216,-0.0,15,15,True
8001.T,0.0,price,0.33309901803990566,0.0,15,15,True
4568.T,0.0,price,-0.7499999690428535,-0.0,15,15,True
9433.T,0.0,price,0.598551912211913,0.0,15,15,True
9107.T,0.0,price,0.9468747962791734,0.0,15,15,True
6752.T,0.0,price,0.8398377525166415,0.0,15,15,True
8591.T,0.0,price,0.3632112155342863,0.0,15,15,True
7269.T,0.0,price,-0.13132336812934053,-0.0,15,15,True
4901.T,0.0,price,-0.32161388378433803,-0.0,15,15,True
8725.T,0.0,price,0.13619441342146216,0.0,15,15,True
8801.T,0.0,price,-0.8069832907899729,-0.0,15,15,True
4503.T,0.0,price,0.5050805606392134,0.0,15,15,True
8802.T,0.0,price,0.6024558451943409,0.0,15,15,True
8604.T,0.0,price,0.10536131051322875,0.0,15,15,True
8267.T,0.0,price,-0.7173359842352336,-0.0,15,15,True
7270.T,0.0,price,-0.5604868753224305,-0.0,15,15,True
4661.T,0.0,price,-0.24336877263056628,-0.0,15,15,True
9432.T,0.0315611021066275,price,-0.2863551369721044,-0.00903768371673389,15,15,True
9434.T,0.0440339823761377,price,-0.3121967752398089,-0.013747267298796766,15,15,True
5401.T,0.1228855322124774,price,-0.40359614495497637,-0.049596127071696444,15,15,True
7201.T,0.0780323129549231,risk_adjusted,0.26118602945923947,0.02038094999021714,4,4,True
9020.T,0.0,risk_adjusted,-0.06743249415682695,-0.0,4,4,True
7751.T,0.0,risk_adjusted,-0.1831212285919796,-0.0,4,4,True
7733.T,0.0,risk_adjusted,-1.4885133076485828,-0.0,4,4,True
5020.T,0.0,risk_adjusted,0.5165840814238889,0.0,4,4,True
9202.T,0.0,risk_adjusted,-0.21547355514810357,-0.0,4,4,True
6988.T,0.0,risk_adjusted,-0.5685761514835421,-0.0,4,4,True
2503.T,0.0,risk_adjusted,0.8865455434526771,0.0,4,4,True
8830.T,0.0,risk_adjusted,0.10871474220041055,0.0,4,4,True
7832.T,0.0,risk_adjusted,0.17552211316910302,0.0,4,4,True
5411.T,0.0,risk_adjusted,-0.2952500075132405,-0.0,4,4,True
6506.T,0.0,risk_adjusted,-0.3768534285613892,-0.0,4,4,True
3659.T,0.0,risk_adjusted,-0.7844251567510996,-0.0,4,4,True
8697.T,0.0,risk_adjusted,0.9319319574641567,0.0,4,4,True
6326.T,0.0,risk_adjusted,0.5212172079549126,0.0,4,4,True
9503.T,0.0,risk_adjusted,-0.37715623491550093,-0.0,4,4,True
2502.T,0.0,risk_adjusted,-0.47381744700383255,-0.0,4,4,True
9502.T,0.0,risk_adjusted,1.1156132819420692,0.0,4,4,True
9501.T,0.0,risk_adjusted,-0.7384570470265682,-0.0,4,4,True
6723.T,0.0,risk_adjusted,0.27452301302492477,0.0,4,4,True
4755.T,0.0,risk_adjusted,-1.0290350661400247,-0.0,4,4,True
9201.T,0.0,risk_adjusted,-0.7895148652467182,-0.0,4,4,True
8306.T,0.0,risk_adjusted,0.2452221095738203,0.0,4,4,True
7011.T,0.0,risk_adjusted,0.19060623245198144,0.0,4,4,True
3382.T,0.0,risk_adjusted,-0.35943354068446237,-0.0,4,4,True
6758.T,0.0,risk_adjusted,-0.9531295418065351,-0.0,4,4,True
7203.T,0.0,risk_adjusted,0.7468494347286033,0.0,4,4,True
6501.T,0.0,risk_adjusted,-0.03710919883109767,-0.0,4,4,True
1605.T,0.0,risk_adjusted,0.6799986690446471,0.0,4,4,True
7267.T,0.0,risk_adjusted,-0.16104369453170203,-0.0,4,4,True
6702.T,0.0,risk_adjusted,-0.18317668698190606,-0.0,4,4,True
8001.T,0.0,risk_adjusted,0.43878079078505905,0.0,4,4,True
4568.T,0.0,risk_adjusted,0.09697403759331924,0.0,4,4,True
9433.T,0.0,risk_adjusted,0.3703092312544304,0.0,4,4,True
9107.T,0.0,risk_adjusted,1.3236098236994143,0.0,4,4,True
6752.T,0.0,risk_adjusted,1.1611953533970707,0.0,4,4,True
8591.T,0.0,risk_adjusted,0.4350868385671643,0.0,4,4,True
7269.T,0.0,risk_adjusted,-0.39349949833731823,-0.0,4,4,True
4901.T,0.0,risk_adjusted,-0.44716398063102625,-0.0,4,4,True
8725.T,0.0,risk_adjusted,0.6846003229275672,0.0,4,4,True
8801.T,0.0,risk_adjusted,-0.48498044360696757,-0.0,4,4,True
4503.T,0.0,risk_adjusted,0.8569076803917149,0.0,4,4,True
8802.T,0.0,risk_adjusted,0.37626570140655724,0.0,4,4,True
8604.T,0.0,risk_adjusted,-0.1524147282100598,-0.0,4,4,True
8267.T,0.0,risk_adjusted,-1.0085652855366503,-0.0,4,4,True
7270.T,0.0,risk_adjusted,-0.4534922713188225,-0.0,4,4,True
4661.T,0.0,risk_adjusted,0.5760512472359324,0.0,4,4,True
9432.T,0.0315611021066275,risk_adjusted,-0.0546398840301697,-0.0017244949589704712,4,4,True
9434.T,0.0440339823761377,risk_adjusted,-0.31566934722426077,-0.01390017847235999,4,4,True
5401.T,0.1228855322124774,risk_adjusted,-0.5823513512302742,-0.07156255573058759,4,4,True
