order_id,symbol,side,qty,order_type,limit_price,expected_value,status,created_ts,fill_qty,fill_notional,fee,tax,n_fills,vwap,qty_diff
2026-04-01__f444e07c6f__000,4755.T,BUY,100.0,MKT,,75500.0,filled,2026-04-03T23:52:40,100.0,75617.78880000001,75.617789,0.0,1,756.177888,0.0
2026-04-01__f444e07c6f__001,7201.T,BUY,100.0,MKT,,34610.00061035156,filled,2026-04-03T23:52:40,100.0,34587.2862,34.587286,0.0,1,345.872862,0.0
2026-04-01__f444e07c6f__002,9434.T,BUY,100.0,MKT,,21300.0,filled,2026-04-03T23:52:40,100.0,21200.0,21.200594,0.0,1,212.0,0.0
