symbol,target_weight,family,family_score,weighted_contribution,factor_count_configured,factor_count_active,is_active_in_mode
9502.T,0.0,price,0.5515200901928964,0.0,15,15,True
9501.T,0.0,price,-0.4655974624390705,-0.0,15,15,True
6723.T,0.0,price,0.04247192857376838,0.0,15,15,True
9201.T,0.0,price,-0.3271274723167015,-0.0,15,15,True
8306.T,0.0,price,0.710320907951987,0.0,15,15,True
7011.T,0.0,price,0.3687207481370367,0.0,15,15,True
3382.T,0.0,price,0.3557750349057008,0.0,15,15,True
6758.T,0.0,price,-0.473977109414944,-0.0,15,15,True
7203.T,0.0,price,0.96536365874326,0.0,15,15,True
6501.T,0.0,price,-0.19257827977125638,-0.0,15,15,True
1605.T,0.0,price,1.4210549590027577,0.0,15,15,True
7267.T,0.0,price,-0.775559208183622,-0.0,15,15,True
6702.T,0.0,price,-0.5558888665561098,-0.0,15,15,True
8001.T,0.0,price,0.16241035317383465,0.0,15,15,True
4568.T,0.0,price,-0.5156218682150229,-0.0,15,15,True
9433.T,0.0,price,0.08333460949775685,0.0,15,15,True
9107.T,0.0,price,0.7131271416482241,0.0,15,15,True
6752.T,0.0,price,1.332041825581846,0.0,15,15,True
8591.T,0.0,price,-0.020502620641838217,-0.0,15,15,True
7269.T,0.0,price,-0.2430741020243751,-0.0,15,15,True
4901.T,0.0,price,-0.16137228882752744,-0.0,15,15,True
8725.T,0.0,price,0.37432384540667946,0.0,15,15,True
8801.T,0.0,price,-0.8680703785162508,-0.0,15,15,True
4503.T,0.0,price,1.1212941163046837,0.0,15,15,True
8802.T,0.0,price,0.27140265330115704,0.0,15,15,True
8604.T,0.0,price,0.470318209780712,0.0,15,15,True
8267.T,0.0,price,-0.5805475345488164,-0.0,15,15,True
7270.T,0.0,price,-0.2930440231956139,-0.0,15,15,True
4661.T,0.0,price,-0.5408168812592963,-0.0,15,15,True
9434.T,0.0445914332234344,price,-0.17877947546018816,-0.00797203304170361,15,15,True
5401.T,0.1239348754379024,price,-0.48633833166069157,-0.06027428055504507,15,15,True
4755.T,0.1580588360736762,price,-0.7271682813388627,-0.11493537217811617,15,15,True
7201.T,0.0724558465295548,risk_adjusted,0.32239740471904754,0.023359576877850074,4,4,True
9432.T,0.0326375782505583,risk_adjusted,0.12271450468146583,0.004005104249019844,4,4,True
5411.T,0.0,risk_adjusted,-0.3191440040762762,-0.0,4,4,True
7751.T,0.0,risk_adjusted,0.6460872119235763,0.0,4,4,True
7733.T,0.0,risk_adjusted,-0.2782857836271672,-0.0,4,4,True
5020.T,0.0,risk_adjusted,0.8607614827743348,0.0,4,4,True
9202.T,0.0,risk_adjusted,-0.2632783699526003,-0.0,4,4,True
6988.T,0.0,risk_adjusted,-0.6474618181010187,-0.0,4,4,True
2503.T,0.0,risk_adjusted,0.5645169458722239,0.0,4,4,True
8830.T,0.0,risk_adjusted,0.7578531830015887,0.0,4,4,True
7832.T,0.0,risk_adjusted,-0.3815103553515819,-0.0,4,4,True
6506.T,0.0,risk_adjusted,-0.37976500416285636,-0.0,4,4,True
9020.T,0.0,risk_adjusted,-0.3637911535682719,-0.0,4,4,True
3659.T,0.0,risk_adjusted,-1.3391439265839606,-0.0,4,4,True
8697.T,0.0,risk_adjusted,0.16036090841570777,0.0,4,4,True
6326.T,0.0,risk_adjusted,-0.021620595203722337,-0.0,4,4,True
9503.T,0.0,risk_adjusted,0.03371045055934779,0.0,4,4,True
2502.T,0.0,risk_adjusted,-0.3637921330400552,-0.0,4,4,True
9502.T,0.0,risk_adjusted,0.9229126296399323,0.0,4,4,True
9501.T,0.0,risk_adjusted,-0.9566230801992806,-0.0,4,4,True
6723.T,0.0,risk_adjusted,-0.11945120588695568,-0.0,4,4,True
9201.T,0.0,risk_adjusted,-0.44939678173843434,-0.0,4,4,True
8306.T,0.0,risk_adjusted,0.6657121339715413,0.0,4,4,True
7011.T,0.0,risk_adjusted,0.37646136984973166,0.0,4,4,True
3382.T,0.0,risk_adjusted,0.5497570360811018,0.0,4,4,True
6758.T,0.0,risk_adjusted,-0.6225067141500665,-0.0,4,4,True
7203.T,0.0,risk_adjusted,1.1850266991202147,0.0,4,4,True
6501.T,0.0,risk_adjusted,-0.25322211494651164,-0.0,4,4,True
1605.T,0.0,risk_adjusted,1.1730721996553788,0.0,4,4,True
7267.T,0.0,risk_adjusted,-0.6260135240992822,-0.0,4,4,True
6702.T,0.0,risk_adjusted,-0.7684574183773186,-0.0,4,4,True
8001.T,0.0,risk_adjusted,0.19279354598957774,0.0,4,4,True
4568.T,0.0,risk_adjusted,-0.47424332135364344,-0.0,4,4,True
9433.T,0.0,risk_adjusted,0.08339721209003867,0.0,4,4,True
9107.T,0.0,risk_adjusted,0.8745317913106295,0.0,4,4,True
6752.T,0.0,risk_adjusted,1.4126776183791876,0.0,4,4,True
8591.T,0.0,risk_adjusted,-0.18864410523523742,-0.0,4,4,True
7269.T,0.0,risk_adjusted,-0.39646537984015173,-0.0,4,4,True
4901.T,0.0,risk_adjusted,-0.03416104478045259,-0.0,4,4,True
8725.T,0.0,risk_adjusted,0.5344940297729317,0.0,4,4,True
8801.T,0.0,risk_adjusted,-0.9413316640479982,-0.0,4,4,True
4503.T,0.0,risk_adjusted,1.3459149756705242,0.0,4,4,True
8802.T,0.0,risk_adjusted,0.18347848104640962,0.0,4,4,True
8604.T,0.0,risk_adjusted,0.21546599074158077,0.0,4,4,True
8267.T,0.0,risk_adjusted,-0.7381531705669305,-0.0,4,4,True
7270.T,0.0,risk_adjusted,-0.48494519989982887,-0.0,4,4,True
4661.T,0.0,risk_adjusted,0.12804554234462573,0.0,4,4,True
9434.T,0.0445914332234344,risk_adjusted,-0.20611171677150458,-0.009190816854983972,4,4,True
5401.T,0.1239348754379024,risk_adjusted,-0.5942268918091644,-0.0736454358182207,4,4,True
4755.T,0.1580588360736762,risk_adjusted,-1.100396870240427,-0.173927448529318,4,4,True
