order_id,symbol,side,qty,order_type,limit_price,expected_value,status,created_ts,fill_qty,fill_notional,fee,tax,n_fills,vwap,qty_diff
2026-02-06__c20ebdca30__000,7201.T,BUY,100.0,MKT,,41660.00061035156,filled,2026-04-05T01:12:51,100.0,41679.9988,41.680831,0.0,1,416.799988,0.0
