symbol,target_weight
7267.T,0.0
9432.T,0.1576288732922546
8604.T,0.0
9434.T,0.14016083845079425
7261.T,0.0
7211.T,0.07281587117626608
9501.T,0.06461413635714122
4755.T,0.0
6471.T,0.0
5020.T,0.0854517302203202
7201.T,0.0
4005.T,0.08596086739791944
5401.T,0.0
