symbol,target_weight,family,family_score,weighted_contribution,factor_count_configured,factor_count_active,is_active_in_mode
3382.T,0.0,price,-0.7025045380808952,-0.0,15,15,True
6758.T,0.0,price,-0.512538497769337,-0.0,15,15,True
7203.T,0.0,price,0.5653547384266432,0.0,15,15,True
6501.T,0.0,price,-0.024437477237585263,-0.0,15,15,True
1605.T,0.0,price,1.7601526978794941,0.0,15,15,True
7267.T,0.0,price,-0.31691246086441666,-0.0,15,15,True
6702.T,0.0,price,-0.28517644368465345,-0.0,15,15,True
8001.T,0.0,price,0.40337925914259126,0.0,15,15,True
4568.T,0.0,price,-0.7659894409075858,-0.0,15,15,True
9433.T,0.0,price,0.935711704589152,0.0,15,15,True
9107.T,0.0,price,1.0419038102104943,0.0,15,15,True
6752.T,0.0,price,0.8497957926753913,0.0,15,15,True
8591.T,0.0,price,0.38195379467427415,0.0,15,15,True
7269.T,0.0,price,-0.016837095532392442,-0.0,15,15,True
4901.T,0.0,price,-0.5312422345692263,-0.0,15,15,True
8725.T,0.0,price,0.2872219945338693,0.0,15,15,True
8801.T,0.0,price,-0.9299742832204438,-0.0,15,15,True
4503.T,0.0,price,0.5803151900831831,0.0,15,15,True
8802.T,0.0,price,0.4688244115113582,0.0,15,15,True
8604.T,0.0,price,-0.048026722958196114,-0.0,15,15,True
8267.T,0.0,price,-0.5797843427675552,-0.0,15,15,True
7270.T,0.0,price,-0.44846969970418465,-0.0,15,15,True
4661.T,0.0,price,-0.5361468617160471,-0.0,15,15,True
9432.T,0.0308764587345198,price,-0.4825472802526113,-0.014899351186174515,15,15,True
9434.T,0.0430666993096607,price,-0.45316442433654064,-0.019516296000737284,15,15,True
5401.T,0.1233208303928332,price,-0.39812940500020133,-0.04909764882842943,15,15,True
4755.T,0.1609810557420631,price,-0.6478476270479515,-0.10429119496216958,15,15,True
7201.T,0.0767800104637627,risk_adjusted,0.25578031145058316,0.01963881498960026,4,4,True
5411.T,0.0,risk_adjusted,0.014008320508055484,0.0,4,4,True
7751.T,0.0,risk_adjusted,-0.04828557508412612,-0.0,4,4,True
7733.T,0.0,risk_adjusted,-1.6231612458495355,-0.0,4,4,True
5020.T,0.0,risk_adjusted,0.7483427995698682,0.0,4,4,True
9202.T,0.0,risk_adjusted,0.11257712131826203,0.0,4,4,True
6988.T,0.0,risk_adjusted,-0.4792323553246157,-0.0,4,4,True
2503.T,0.0,risk_adjusted,0.5677810115959974,0.0,4,4,True
8830.T,0.0,risk_adjusted,0.24804251789759932,0.0,4,4,True
7832.T,0.0,risk_adjusted,-0.2757556371952382,-0.0,4,4,True
6506.T,0.0,risk_adjusted,-0.026286097011726527,-0.0,4,4,True
9020.T,0.0,risk_adjusted,0.16811598555613078,0.0,4,4,True
3659.T,0.0,risk_adjusted,-0.9865430993726713,-0.0,4,4,True
8697.T,0.0,risk_adjusted,0.7522060624761339,0.0,4,4,True
6326.T,0.0,risk_adjusted,0.5550089599912271,0.0,4,4,True
9503.T,0.0,risk_adjusted,-0.14696963659095366,-0.0,4,4,True
2502.T,0.0,risk_adjusted,0.37913267278284113,0.0,4,4,True
9502.T,0.0,risk_adjusted,0.9252320831355682,0.0,4,4,True
6723.T,0.0,risk_adjusted,0.7095372813631867,0.0,4,4,True
9201.T,0.0,risk_adjusted,-0.6503684265998658,-0.0,4,4,True
8306.T,0.0,risk_adjusted,0.2736879633038437,0.0,4,4,True
7011.T,0.0,risk_adjusted,0.5211626377164204,0.0,4,4,True
3382.T,0.0,risk_adjusted,-0.6242849523652831,-0.0,4,4,True
6758.T,0.0,risk_adjusted,-1.0441309081507515,-0.0,4,4,True
7203.T,0.0,risk_adjusted,0.8069292711440973,0.0,4,4,True
6501.T,0.0,risk_adjusted,-0.35904306003073283,-0.0,4,4,True
1605.T,0.0,risk_adjusted,0.6847040117406384,0.0,4,4,True
7267.T,0.0,risk_adjusted,0.24402048134736376,0.0,4,4,True
6702.T,0.0,risk_adjusted,-0.727849818175694,-0.0,4,4,True
8001.T,0.0,risk_adjusted,0.4703742516049372,0.0,4,4,True
4568.T,0.0,risk_adjusted,-0.18602122738486726,-0.0,4,4,True
9433.T,0.0,risk_adjusted,0.5661421773841194,0.0,4,4,True
9107.T,0.0,risk_adjusted,1.2956003592554735,0.0,4,4,True
6752.T,0.0,risk_adjusted,1.0732825308306446,0.0,4,4,True
8591.T,0.0,risk_adjusted,0.3275739877571581,0.0,4,4,True
7269.T,0.0,risk_adjusted,-0.3374618951296565,-0.0,4,4,True
4901.T,0.0,risk_adjusted,-0.6733740246209414,-0.0,4,4,True
8725.T,0.0,risk_adjusted,0.939769063825504,0.0,4,4,True
8801.T,0.0,risk_adjusted,-0.5031371979092131,-0.0,4,4,True
4503.T,0.0,risk_adjusted,0.7340894890562306,0.0,4,4,True
8802.T,0.0,risk_adjusted,0.2550946800116138,0.0,4,4,True
8604.T,0.0,risk_adjusted,-0.09636653037179063,-0.0,4,4,True
8267.T,0.0,risk_adjusted,-0.967382369242142,-0.0,4,4,True
7270.T,0.0,risk_adjusted,-0.969268168812388,-0.0,4,4,True
4661.T,0.0,risk_adjusted,0.13956503627405967,0.0,4,4,True
9434.T,0.0430666993096607,risk_adjusted,-0.09451437976289143,-0.004070422373687525,4,4,True
9432.T,0.0308764587345198,risk_adjusted,-0.47162779762122803,-0.014562196231304303,4,4,True
5401.T,0.1233208303928332,risk_adjusted,-0.5444176647813099,-0.06713803850135824,4,4,True
9501.T,0.1336403826719683,risk_adjusted,-0.7782624465446146,-0.10400729117544456,4,4,True
4755.T,0.1609810557420631,risk_adjusted,-1.154016554965322,-0.18577480336213612,4,4,True
