order_id,symbol,side,qty,order_type,limit_price,expected_value,status,created_ts,fill_qty,fill_notional,fee,tax,n_fills,vwap,qty_diff
2026-03-09__0443c617a6__001,4005.T,SELL,100.0,MKT,,48450.0,filled,2026-04-05T01:15:19,100.0,48425.775,48.425775,0.0,1,484.25775,0.0
2026-03-09__0443c617a6__000,5401.T,SELL,100.0,MKT,,59059.99755859375,filled,2026-04-05T01:15:19,100.0,59030.467599999996,59.030468,0.0,1,590.304676,0.0
