date,strategy_equity,7201.T_price_norm,9501.T_price_norm,7267.T_price_norm
2023-08-29,1.1541393591853957,1.2324605905748118,1.3388889140062372,1.274785919197996
2023-08-30,1.1541393591853957,1.2316610959592686,1.3129629127282665,1.2844518260273652
2023-08-31,1.1541393591853957,1.2408555991470376,1.316872427983539,1.298812515335964
2023-09-01,1.1541393591853957,1.2342596110142956,1.3115226839795524,1.3035074100124617
2023-09-04,1.1541393591853957,1.2792326011291995,1.2981481983828447,1.3349902999852012
2023-09-05,1.1541393591853957,1.2652410042045628,1.300205811551569,1.3441039718618228
2023-09-06,1.1541393591853957,1.2904257778340213,1.2880658436213992,1.3697874972525694
2023-09-07,1.1541393591853957,1.2686388878315231,1.2757201646090535,1.3617785196759788
2023-09-08,1.1541393591853957,1.2462522823346605,1.2969135551295654,1.3675778842579716
2023-09-11,1.1541393591853957,1.2578452693690585,1.3055555555555556,1.3678541139316134
2023-09-12,1.1541393591853957,1.29282438772426,1.3224280086564428,1.3916044803959398
2023-09-13,1.1541393591853957,1.2832300742069147,1.3442386580102237,1.3976801868488422
2023-09-14,1.1541393591853957,1.3152109932211227,1.383333308215985,1.4465616193566317
2023-09-15,1.1541393591853957,1.3533879639948867,1.433127572016461,1.4501519319303664
2023-09-19,1.1541393591853957,1.4193484755403551,1.4380658938560957,1.493233887658895
2023-09-20,1.1541393591853957,1.3781733054255976,1.412139892578125,1.474730650823814
2023-09-21,1.1541393591853957,1.3843693571851539,1.4837448057323817,1.4545705969332223
2023-09-22,1.1541393591853957,1.3741755802606632,1.4471193164464378,1.4512565140331293
2023-09-25,1.1541393591853957,1.3835699886132202,1.4526748971193415,1.4509803965567556
2023-09-26,1.1541393591853957,1.3563861633358802,1.4528806082015175,1.4476665380511986
2023-09-27,1.1370832260977184,1.3451929866310586,1.4222222473395705,1.451532743706771
2023-09-28,1.1391678274741563,1.3731843733149545,1.419958797501929,1.4578510206529365
2023-09-29,1.1070798208823596,1.3296869757373615,1.37613166212545,1.4169924781829608
2023-10-02,1.0875221853843127,1.3351241189236582,1.337448559670782,1.4224683780415137
2023-10-03,1.03971864534525,1.2688713122475819,1.2674897119341564,1.3858220576014042
2023-10-04,0.9792275951508121,1.1893277111161136,1.191358024691358,1.3095807603227376
2023-10-05,0.9777985763542862,1.2203397329035077,1.2226337699733154,1.3491757371612947
2023-10-06,0.9777985763542862,1.2219506962775037,1.2263374485596708,1.3634972696233862
2023-10-10,0.9777985763542862,1.256788771833589,1.2674897119341564,1.3976162344061225
2023-10-11,0.9777985763542862,1.2712879463739901,1.309259234141911,1.4110953897806016
2023-10-12,0.9777985763542862,1.2878007936209834,1.3115226839795524,1.4468993331330986
2023-10-13,0.9777985763542862,1.252962718064898,1.315637910317001,1.417413666726767
2023-10-16,0.9777985763542862,1.241484178627995,1.2965020073784723,1.4009859671511082
2023-10-17,0.9777985763542862,1.253768136730091,1.31625516915027,1.4178348552705733
2023-10-18,0.9777985763542862,1.2690728559792945,1.3226337197386189,1.4110953897806016
2023-10-19,0.9777985763542862,1.236852580150501,1.3261316872427984,1.3896130910874642
2023-10-20,0.9777985763542862,1.210069573551614,1.309053523059735,1.3748702578842984
2023-10-23,0.9777985763542862,1.201611795261819,1.3053498444733795,1.3584425583086397
2023-10-24,0.9777985763542862,1.1979870331376212,1.287242748119213,1.3538090355376993
2023-10-25,0.9777985763542862,1.1987924518028144,1.2977366506317516,1.3651821359958791
2023-10-26,0.9777985763542862,1.1766410436814212,1.3137860082304527,1.3428572358205935
2023-10-27,0.9777985763542862,1.194563562657917,1.3253085917406122,1.3436998373027418
2023-10-30,0.9777985763542862,1.1407961317720396,1.3176955234857253,1.2868347838009135
2023-10-31,0.9777985763542862,1.142608638877748,1.3106995884773662,1.2691434063965683
2023-11-01,0.9777985763542862,1.2012089598856128,1.32427978515625,1.3213750493247238
2023-11-02,0.9777985763542862,1.1981883247821148,1.3888888888888888,1.325165970613516
2023-11-06,0.9777985763542862,1.2223535316537097,1.4209876040862912,1.3656033245396855
2023-11-07,0.9777985763542862,1.2310126015879983,1.3656378851996527,1.3597062361373262
2023-11-08,0.9777985763542862,1.232019563984904,1.3216049131542567,1.3546516370198476
2023-11-09,0.9777985763542862,1.279745724663785,1.345267464594586,1.3934040123762563
2023-11-10,0.9777985763542862,1.2227562409863064,1.3504114975163966,1.3361176581333538
2023-11-13,0.9777985763542862,1.175634207328125,1.3627571765287423,1.3171627150975898
2023-11-14,0.9777985763542862,1.1967786530526123,1.367078239535108,1.3474907585915339
2023-11-15,0.9777985763542862,1.1931538909284145,1.3580246913580247,1.3500181142489072
2023-11-16,0.9777985763542862,1.2257768760898045,1.3432098514258617,1.357178880479953
2023-11-17,0.9777985763542862,1.2406786339191924,1.3621399176954732,1.3698156587668195
2023-11-20,0.9777985763542862,1.2006049589085228,1.3701646592881944,1.3180052043824702
2023-11-21,0.9777985763542862,1.1784535507871297,1.3353909465020577,1.2889409509144807
2023-11-22,0.9777985763542862,1.1762383343488247,1.3417694970904064,1.2994714498905122
2023-11-24,0.9777985763542862,1.2012089598856128,1.3304526246624229,1.3226386149561427
2023-11-27,0.9660556586939643,1.1784535507871297,1.3166667169013633,1.3019986933506178
2023-11-28,0.9613868774640693,1.1806686411818252,1.3104938773951904,1.285571105972227
2023-11-29,0.9485582275617256,1.1579131060397325,1.292592617709941,1.2678797285678816
2023-11-30,0.9531655884015693,1.173821826266026,1.2981481983828447,1.2712494613128673
2023-12-01,0.9634466186750068,1.1810713505144217,1.3139917193126287,1.2885195379761385
2023-12-04,0.9623899658429755,1.1424070951460354,1.3271604938271604,1.2544005731934025
2023-12-05,0.9589819946515693,1.1486499090847444,1.3174896868168082,1.2607189623368358
2023-12-06,1.0156618530500068,1.1712039004951245,1.4238683127572016,1.2864133708625716
2023-12-07,1.0838185180890694,1.150059454770637,1.5740740740740742,1.2607189623368358
2023-12-08,1.0910418701398505,1.1289148830025404,1.6004114975163966,1.2282847517293245
2023-12-11,1.2109567749250068,1.1575103967071358,1.8345678509998713,1.259033983767075
2023-12-12,1.1502699585187568,1.1448237292724435,1.7154321238827803,1.2447124513049832
2023-12-13,1.1322033081281317,1.1397892954187434,1.6808642477655606,1.2375516850739374
2023-12-14,1.0800815185773505,1.0769598331787618,1.5999999497653035,1.1756319202573626
2023-12-15,1.0600557739484442,1.1085759819868557,1.5471193917984825,1.1996416868051414
2023-12-18,1.0455812744367254,1.124887411545746,1.5139917444299769,1.2000627631516796
2023-12-19,1.0467397705304755,1.1355604062738458,1.5102880658436213,1.217754252753293
2023-12-20,1.0452094970929755,1.1665723020176304,1.493415612742734,1.2514520289922229
2023-12-21,1.0375679077375068,1.1319355181060384,1.492798353909465,1.2148057085521133
2023-12-22,1.0493044800031317,1.138379623689241,1.514814839932163,1.2185967420381734
2023-12-25,1.0411640993747757,1.1289148830025404,1.4981480979134516,1.2185967420381734
2023-12-26,1.0440863405857133,1.109582818340152,1.5084361637570731,1.2156480856397258
2023-12-27,1.0478148195896195,1.1134089981524529,1.5123456790123457,1.2240726418967263
2023-12-28,1.0486778628025102,1.1109924900696542,1.5158436465165253,1.221545286239353
2023-12-29,1.0534746950779008,1.1160269239233545,1.5195473251028806,1.235024441613832
2024-01-04,1.0749240847263384,1.1349561532095367,1.5534979423868314,1.261140150880642
2024-01-05,1.084034326425557,1.1424070951460354,1.559670781893004,1.2889409509144807
2024-01-09,1.1032550905857132,1.140594840127546,1.6090534979423867,1.278410227543913
2024-01-10,1.104449676767354,1.1474415289997355,1.6043210127716692,1.2918892707211245
2024-01-11,1.1275571657810257,1.170599773474425,1.639917695473251,1.3213750493247238
2024-01-12,1.1226444094333696,1.1512677088120364,1.632921760464892,1.3171627150975898
2024-01-15,1.1341758181247759,1.15146900045653,1.6590534728250386,1.3175839036413959
2024-01-16,1.1715632509861038,1.146837401979036,1.7460904847447274,1.3154778487250969
2024-01-17,1.1382903872165726,1.1355604062738458,1.6670782144177598,1.3239024049820973
2024-01-18,1.1345842837009477,1.1522746712089422,1.647325052645962,1.3428572358205935
2024-01-19,1.1151645571384476,1.1494553277499375,1.6061727892714763,1.3369601474182342
2024-01-22,1.1352187868747758,1.1754329156836316,1.639506147722158,1.3563365033923405
2024-01-23,1.1269503786716508,1.1635516669141324,1.6273663053787295,1.3453847036752347
2024-01-24,1.1150138552341509,1.150059454770637,1.6057613671071245,1.3369601474182342
2024-01-25,1.1229637453708696,1.1595240694137283,1.6201646592881944,1.342436159474055
2024-01-26,1.0948325445179556,1.1285122997135533,1.5559671033066487,1.3340117154143227
2024-01-29,1.1265658941273307,1.1611350327877241,1.594444494679141,1.38540075686033
2024-01-30,1.1249313482288932,1.1591213600811316,1.602263399602945,1.3710792243982384
2024-01-31,1.145810046959362,1.1848975303267226,1.6220164357880016,1.411516578324408
2024-02-01,1.1102458745960808,1.1792589694523228,1.5524691358024691,1.38540075686033
2024-02-02,1.1187536382679557,1.1627462482489392,1.5810700090824332,1.3773975013444038
2024-02-05,1.1596898687367057,1.2012089598856128,1.6520576634034208,1.4182561560116473
2024-02-06,1.1321521490101432,1.2026186316151153,1.5759259761606224,1.4245744329578127
2024-02-07,1.1351141363148307,1.2366511624623981,1.5697531366544495,1.4410021325334714
2024-02-08,1.1280560186390496,1.2594068236481004,1.5349794238683128,1.460799677051384
2024-02-09,1.1179893316273308,1.1138117074850493,1.5306584864486883,1.4351050441311124
2024-02-13,1.1440114019398306,1.1269010842523384,1.5866254641685957,1.4481630109617853
2024-02-14,1.120619666099987,1.1029374211124559,1.5473251028806585,1.4233107551291262
2024-02-15,1.1339788091663932,1.107770437278053,1.559053523059735,1.4502689536808164
2024-02-16,1.1587655523304556,1.1220681941303507,1.6012345930185827,1.475963698798356
2024-02-19,1.165205750084362,1.136365824939039,1.623456790123457,1.4692241211111166
2024-02-20,1.1711056280140495,1.1401920047513399,1.6358024691358024,1.4725938538561023
2024-02-21,1.158270593834362,1.140594840127546,1.603497917269483,1.471751252373954
2024-02-22,1.1831867315296745,1.1472402373552422,1.630452725131816,1.5159796397861833
2024-02-26,1.1981596441273308,1.1546911792917407,1.6792180567611883,1.5037643866349268
2024-02-27,1.1771823858265495,1.160531031810634,1.6312756950472609,1.496603620403881
2024-02-28,1.2219349248890494,1.18409198561792,1.7481480979134516,1.494497453290314
2024-02-29,1.1924547369007683,1.1857029489919158,1.6666666666666667,1.5012370309775536
2024-03-01,1.1916366216663932,1.1961746520755223,1.6479424370659723,1.521034463298198
2024-03-04,1.180469177818737,1.1836892762853235,1.6209876292036394,1.5189284083818988
2024-03-05,1.1665917974476432,1.1649613386436346,1.5884773662551441,1.5151373748958388
2024-03-06,1.1778986944202996,1.175231371951919,1.6016461407696758,1.534092317931603
2024-03-07,1.1707429815296746,1.1190475590268525,1.631687242798354,1.4763847751448944
2024-03-08,1.1851401372913932,1.11260345344365,1.6598765683272247,1.486915274120926
2024-03-11,1.160621228599987,1.06870347257707,1.625102855541088,1.453217610079264
2024-03-12,1.158941248131237,1.0910561723429566,1.6207819181214635,1.453217610079264
2024-03-13,1.1714035284046744,1.1101869453608515,1.647530889314879,1.4595358870254294
2024-03-14,1.2200455327992057,1.1349561532095367,1.7588477115081662,1.475963698798356
2024-03-15,1.3175522222523308,1.1712039004951245,1.9880658687387474,1.5016582195213597
2024-03-18,1.2209109502796744,1.2189300611740055,1.7055556057902521,1.5420955734475292
2024-03-19,1.2135625738148308,1.2197356058828082,1.6629629880803112,1.5703175620251741
2024-03-21,1.260071863365612,1.251754337979889,1.7641975810988941,1.5922210492621178
2024-03-22,1.2810535284046745,1.2938420638279797,1.7958847485452032,1.6187581714672699
2024-03-25,1.2652871343617058,1.266454930208393,1.7853909716194059,1.582954115917505
2024-03-26,1.2858820928577994,1.216513553091207,1.8376542707529577,1.5837966052023853
2024-03-27,1.2926716558460807,1.215104007405314,1.8423868815104167,1.5989606269493575
2024-03-28,1.3121749273304557,1.2332768489904284,1.889300436639982,1.6028309839038433
2024-03-29,1.3396372198109245,1.2535147890748424,1.9382716049382716,1.628634672568542
2024-04-01,1.2954053228382683,1.2345158576725643,1.8555555304382072,1.5916496285765545
2024-04-02,1.296480115318737,1.2142779175881504,1.8633744353620114,1.5856287865876693
2024-04-03,1.3083096929554558,1.2072565322730882,1.903909439903228,1.5735869904126312
2024-04-04,1.3834037847523308,1.2072565322730882,2.0833333333333335,1.589929195670128
2024-04-05,1.3325541631702995,1.192594383345505,1.9619341563786008,1.578747728145571
2024-04-08,1.3704149175648308,1.2045719294327206,2.039094650205761,1.6028309839038433
2024-04-09,1.415791248131237,1.2202667536535632,2.139917695473251,1.621753614126444
2024-04-10,1.4427242437367058,1.230592246150061,2.2160493827160495,1.6135826236949635
2024-04-11,1.4382819952015495,1.2099412611570652,2.20679012345679,1.6110021987298595
2024-04-12,1.4191664190296744,1.2219188072442808,2.153292181069959,1.6161628242655315
2024-04-15,1.4626323736195181,1.2111802698392011,2.27880658436214,1.5998207312053028
2024-04-16,1.4054374639515494,1.1954855716619681,2.1656378600823047,1.5593950457949979
2024-04-17,1.3644400640492058,1.1698782998532096,2.0771604938271606,1.5391823713857473
2024-04-18,1.369317078209362,1.177106144600758,2.0925925925925926,1.5357418421646982
2024-04-19,1.3565084722523308,1.1593463479242256,2.087448559670782,1.5026271551271964
2024-04-22,1.3783481573109244,1.1366302644319304,2.124485596707819,1.5254203666988186
2024-04-23,1.3634214849476431,1.1384887774551342,2.0925925925925926,1.517679316198043
2024-04-24,1.3660875068004001,1.1484012250430502,2.080246913580247,1.5391823713857473
2024-04-25,1.3314752143199313,1.1289893747758,2.01440329218107,1.501767163068519
2024-04-26,1.3342785773570407,1.133739076115467,2.0189300662696117,1.5056377444175408
2024-04-30,1.3556741523082125,1.2012678222512851,2.03106990861304,1.5585349415390526
2024-05-01,1.322126032191025,1.1963115354355223,1.9526748971193415,1.5374621628738567
2024-05-02,1.320376546279654,1.197757129593754,2.0016460654176313,1.533591469327567
2024-05-07,1.320376546279654,1.197757129593754,2.022428033773791,1.5254203666988186
2024-05-08,1.320376546279654,1.1795842880086396,1.991769547325103,1.5052075800923002
2024-05-09,1.320376546279654,1.1905292848462055,1.9584361888744213,1.5034873715804096
2024-05-10,1.320376546279654,1.1397279121808797,1.9670781893004115,1.4935959482425027
2024-05-13,1.320376546279654,1.1521185031766772,1.9376543461050026,1.51036831782524
2024-05-14,1.320376546279654,1.182062431416521,1.9283950868457433,1.501767163068519
2024-05-15,1.320376546279654,1.172975947602159,1.9166666666666667,1.5056377444175408
2024-05-16,1.320376546279654,1.1461296671112644,1.9238683127572016,1.4695126924842303
2024-05-17,1.320376546279654,1.1401408310458518,1.9588477366255144,1.4854248456137544
2024-05-20,1.320376546279654,1.1562487001752761,2.006172839506173,1.52241000180301
2024-05-21,1.320376546279654,1.1496403597687956,2.064814814814815,1.5013371109405462
2024-05-22,1.320376546279654,1.1415864252040835,2.0325102629484952,1.4862849498696997
2024-05-23,1.320376546279654,1.1510859539270273,2.0312757452819574,1.4892955391600442
2024-05-24,1.320376546279654,1.1409669208630155,2.014197581098894,1.4914457997999073
2024-05-27,1.3160159710869574,1.1548031060170447,1.9979423868312758,1.5009070588125737
2024-05-28,1.3533146360971455,1.1626504551056611,2.0792181069958846,1.5043475880336228
2024-05-29,1.27321238389988,1.144684072953033,1.9059670530719521,1.4966064253355793
2024-05-30,1.2713846627306513,1.1364236789558346,1.8220164609053497,1.488435322706831
2024-05-31,1.2713846627306513,1.1531510524263269,1.9333332830986367,1.5219799496750375
2024-06-03,1.2713846627306513,1.1758671359186221,1.9111110859937628,1.5185395326512563
2024-06-04,1.2713846627306513,1.1498468192012818,1.904320987654321,1.4845647413578091
2024-06-05,1.2713846627306513,1.115359649054257,1.89691363048161,1.4346777969348379
2024-06-06,1.2713846627306513,1.1006975001266739,1.920370345253022,1.4437091160167996
2024-06-07,1.2713846627306513,1.0980128972863064,1.905555505320859,1.4342477448068653
2024-06-10,1.2713846627306513,1.125685141550755,1.8981481481481481,1.4690827525535257
2024-06-11,1.2713846627306513,1.1263047719354324,1.8567901736914867,1.4690827525535257
2024-06-12,1.2713846627306513,1.1260981864593367,1.8405349794238683,1.4690827525535257
2024-06-13,1.2713846627306513,1.1052407420338548,1.7679012596852495,1.4488697415524714
2024-06-14,1.2713846627306513,1.1066863361920865,1.802674846884645,1.4583311127624055
2024-06-17,1.2713846627306513,1.0734381747271975,1.7592592592592593,1.4127449140136967
2024-06-18,1.2713846627306513,1.0945022046287751,1.787037037037037,1.4363981176439966
2024-06-19,1.2713846627306513,1.1217615300282515,1.7825102629484955,1.4458594888539307
2024-06-20,1.2713846627306513,1.1225874938018054,1.7458847736625513,1.4308073277830842
2024-06-21,1.2713846627306513,1.1213484851196696,1.73559670781893,1.4277970750845435
2024-06-24,1.2713846627306513,1.1145336852807028,1.7611111613458077,1.4518803308428159
2024-06-25,1.2713846627306513,1.1306414283665176,1.7773662300266846,1.4880052705788582
2024-06-26,1.2713846627306513,1.119696431528952,1.787037037037037,1.4776837951129786
2024-06-27,1.2713846627306513,1.1289893747758,1.786008230452675,1.4729531095080115
2024-06-28,1.2713846627306513,1.1273373211850821,1.7823045518663194,1.4794040036248692
2024-07-01,1.2713846627306513,1.1407604614305293,1.763168774514532,1.5142388991742617
2024-07-02,1.2713846627306513,1.1304349689340316,1.7629629378456146,1.4923057918585847
2024-07-03,1.2713846627306513,1.1415864252040835,1.7590535481770833,1.4953162689516613
2024-07-04,1.2713846627306513,1.192594383345505,1.7662551942676183,1.5404724155723974
2024-07-05,1.2713846627306513,1.1605853566063615,1.7306583859792952,1.490585583346694
2024-07-08,1.2713846627306513,1.1574877088574123,1.7026748971193415,1.4622016941114273
2024-07-09,1.2713846627306513,1.1477817207019823,1.7065844123746141,1.4634919626926133
2024-07-10,1.2713846627306513,1.13766281368158,1.7014403794528035,1.464782119076531
2024-07-11,1.2713846627306513,1.1597592667891978,1.7072016712078832,1.4824144807179458
2024-07-12,1.2713846627306513,1.1490208554277277,1.705967027954604,1.465212059007236
2024-07-16,1.2713846627306513,1.1432384787948013,1.6950617032777135,1.466502215391154
2024-07-17,1.2713846627306513,1.1519119177005814,1.6748971193415638,1.475963586601088
2024-07-18,1.2713846627306513,1.1254786821182687,1.6890947004404577,1.432097484167002
2024-07-19,1.2713846627306513,1.1157726939628387,1.6390945999710649,1.4316675442362974
2024-07-22,1.2713846627306513,1.104827697125273,1.6421810197241513,1.4372583340972098
2024-07-23,1.2585523082787153,1.114327099804607,1.6150206263663838,1.4398386468650457
2024-07-24,1.2227547618919965,1.0767424079522425,1.5648148148148149,1.4019934986171125
2024-07-25,1.1844836193138715,1.0015727721602943,1.5246913580246915,1.3632881339159664
2024-07-26,1.1828582721352079,0.962748945582184,1.4775719662262088,1.3594175525669445
2024-07-29,1.1828582721352079,0.9840194349162478,1.5349794238683128,1.3955424923029869
2024-07-30,1.1828582721352079,0.9873236051194881,1.5327160996174125,1.4071541241527845
2024-07-31,1.1828582721352079,1.0040509155681756,1.538683102454668,1.4166153831654507
2024-08-01,1.1828582721352079,0.9809217871672984,1.4742798353909465,1.3546867547647095
2024-08-02,1.1828582721352079,0.9129800591447034,1.389300436639982,1.3091006682132686
2024-08-05,1.1828582721352079,0.7808137551895306,1.183539119767554,1.076438427878418
2024-08-06,1.1828582721352079,0.8508205817114252,1.2545267740885417,1.2347004159040524
2024-08-07,1.1828582721352079,0.8718846116130028,1.3434156880947787,1.2239487761129324
2024-08-08,1.1828582721352079,0.851853130961075,1.3403292683416923,1.223088784054255
2024-08-09,1.1828582721352079,0.8471034296214078,1.2934155876253859,1.2213684633450965
2024-08-13,1.1828582721352079,0.8627981277986408,1.3179012345679013,1.2510425089642812
2024-08-14,1.1828582721352079,0.8793189157930374,1.3625514654465665,1.2944785592703947
2024-08-15,1.1828582721352079,0.8999699007860331,1.389917695473251,1.3301734468784645
2024-08-16,1.1828582721352079,0.914838635189712,1.4286007979279192,1.362427917462753
2024-08-19,1.1828582721352079,0.9024480441939146,1.4146090534979423,1.3482359728451196
2024-08-20,1.1828582721352079,0.9247510827776281,1.4732510288065843,1.3572672919270812
2024-08-21,1.1828582721352079,0.9115344649864717,1.42572021484375,1.3435052872401525
2024-08-22,1.1828582721352079,0.9043066202389233,1.418518568753215,1.3383446617044807
2024-08-23,1.1828582721352079,0.9125670142361215,1.4006173090679654,1.3572672919270812
2024-08-26,1.1828582721352079,0.8733301427494295,1.3903292432243441,1.3194219192846122
2024-08-27,1.1828582721352079,0.8890249039484673,1.3930041152263375,1.3426451829842072
2024-08-28,1.1828582721352079,0.8832426533591504,1.3921810197241513,1.3521065541941415
2024-08-29,1.1828582721352079,0.8677544146144036,1.38827163005562,1.3615677010095397
2024-08-30,1.1828582721352079,0.8786994114519694,1.4296296045122814,1.3658684466838023
2024-09-02,1.1828582721352079,0.8834491127916365,1.4364197028517232,1.3847909647091348
2024-09-03,1.1828582721352079,0.8871663279034586,1.4578189300411524,1.3800603913014355
