symbol,target_weight,family,family_score,weighted_contribution,factor_count_configured,factor_count_active,is_active_in_mode
9434.T,0.0429430285058457,price,-0.446495584722414,-0.01917387262246887,15,15,True
5401.T,0.1231196549675216,price,-0.33191980287844935,-0.04086585160728247,15,15,True
4755.T,0.1642071193224596,price,-0.29429279625168625,-0.04832497230984094,15,15,True
7201.T,0.0787084925111964,risk_adjusted,0.28713208724159217,0.02259973373837905,4,4,True
5411.T,0.0,risk_adjusted,-0.2410738604174616,-0.0,4,4,True
7751.T,0.0,risk_adjusted,-0.2904010158348962,-0.0,4,4,True
7733.T,0.0,risk_adjusted,-1.6161058488940212,-0.0,4,4,True
5020.T,0.0,risk_adjusted,0.6554485760806977,0.0,4,4,True
9202.T,0.0,risk_adjusted,-0.04947589512740443,-0.0,4,4,True
6988.T,0.0,risk_adjusted,-0.5805362406699988,-0.0,4,4,True
2503.T,0.0,risk_adjusted,0.7133114618984383,0.0,4,4,True
8830.T,0.0,risk_adjusted,0.2254026129024926,0.0,4,4,True
7832.T,0.0,risk_adjusted,-0.06497367764577823,-0.0,4,4,True
6506.T,0.0,risk_adjusted,-0.2286583946211788,-0.0,4,4,True
9020.T,0.0,risk_adjusted,0.16747299638408775,0.0,4,4,True
3659.T,0.0,risk_adjusted,-0.903748852958373,-0.0,4,4,True
8697.T,0.0,risk_adjusted,0.8114522399506264,0.0,4,4,True
6326.T,0.0,risk_adjusted,0.5611527663254692,0.0,4,4,True
9503.T,0.0,risk_adjusted,-0.3390391137562347,-0.0,4,4,True
2502.T,0.0,risk_adjusted,0.4585455947762106,0.0,4,4,True
9502.T,0.0,risk_adjusted,1.0332247021755192,0.0,4,4,True
9501.T,0.0,risk_adjusted,-0.6941855884192845,-0.0,4,4,True
6723.T,0.0,risk_adjusted,0.555929013134171,0.0,4,4,True
9201.T,0.0,risk_adjusted,-0.7204268970109042,-0.0,4,4,True
8306.T,0.0,risk_adjusted,0.19236275567830025,0.0,4,4,True
7011.T,0.0,risk_adjusted,0.3818186628850627,0.0,4,4,True
3382.T,0.0,risk_adjusted,-0.4976956256444079,-0.0,4,4,True
6758.T,0.0,risk_adjusted,-0.8408083450063228,-0.0,4,4,True
7203.T,0.0,risk_adjusted,0.6978201037676479,0.0,4,4,True
6501.T,0.0,risk_adjusted,-0.31572475488915186,-0.0,4,4,True
1605.T,0.0,risk_adjusted,0.5974412402076613,0.0,4,4,True
7267.T,0.0,risk_adjusted,0.2076855823844687,0.0,4,4,True
6702.T,0.0,risk_adjusted,-0.37938796165582106,-0.0,4,4,True
8001.T,0.0,risk_adjusted,0.3666985344926956,0.0,4,4,True
4568.T,0.0,risk_adjusted,-0.22328564212513313,-0.0,4,4,True
9433.T,0.0,risk_adjusted,0.5988755055921695,0.0,4,4,True
9107.T,0.0,risk_adjusted,1.289715255560194,0.0,4,4,True
6752.T,0.0,risk_adjusted,1.222690059211092,0.0,4,4,True
8591.T,0.0,risk_adjusted,0.4522340923516258,0.0,4,4,True
7269.T,0.0,risk_adjusted,-0.22321767936674863,-0.0,4,4,True
4901.T,0.0,risk_adjusted,-0.678782588162326,-0.0,4,4,True
8725.T,0.0,risk_adjusted,0.7773876487880622,0.0,4,4,True
8801.T,0.0,risk_adjusted,-0.5130077824055359,-0.0,4,4,True
