symbol,target_weight,family,family_score,weighted_contribution,factor_count_configured,factor_count_active,is_active_in_mode
6702.T,0.0,risk_adjusted,-0.7721594766328359,-0.0,4,4,True
8001.T,0.0,risk_adjusted,0.38234852505814937,0.0,4,4,True
4568.T,0.0,risk_adjusted,-0.484028813917633,-0.0,4,4,True
9433.T,0.0,risk_adjusted,-1.0733315637619432,-0.0,4,4,True
9107.T,0.0,risk_adjusted,1.1661978195158347,0.0,4,4,True
6752.T,0.0,risk_adjusted,1.2863067614944927,0.0,4,4,True
8591.T,0.0,risk_adjusted,-0.14003759110833972,-0.0,4,4,True
7269.T,0.0,risk_adjusted,-0.2218274922104851,-0.0,4,4,True
4901.T,0.0,risk_adjusted,-0.3419634235000609,-0.0,4,4,True
8725.T,0.0,risk_adjusted,0.6715735742094038,0.0,4,4,True
8801.T,0.0,risk_adjusted,-0.5721704668079091,-0.0,4,4,True
4503.T,0.0,risk_adjusted,1.0716283826168684,0.0,4,4,True
8802.T,0.0,risk_adjusted,0.17113704285873876,0.0,4,4,True
8604.T,0.0,risk_adjusted,0.011170136189810317,0.0,4,4,True
8267.T,0.0,risk_adjusted,-0.8529422673593727,-0.0,4,4,True
7270.T,0.0,risk_adjusted,-0.8772864279833655,-0.0,4,4,True
4661.T,0.0,risk_adjusted,0.15314309535683948,0.0,4,4,True
5401.T,0.1517945769158664,risk_adjusted,-0.26906539025633824,-0.04084266707666334,4,4,True
4755.T,0.1558733889866734,risk_adjusted,-1.125906486296318,-0.17549885970108464,4,4,True
