symbol,target_weight,family,family_score,weighted_contribution,factor_count_configured,factor_count_active,is_active_in_mode
8801.T,0.0,price,-0.9301343404868029,-0.0,15,15,True
4503.T,0.0,price,0.47388251444957236,0.0,15,15,True
8802.T,0.0,price,0.44020725065234706,0.0,15,15,True
8604.T,0.0,price,0.16883136565928578,0.0,15,15,True
8267.T,0.0,price,-0.6168913833210344,-0.0,15,15,True
7270.T,0.0,price,-0.5343975750369503,-0.0,15,15,True
4661.T,0.0,price,-0.28293348324965617,-0.0,15,15,True
9434.T,0.0443926943248881,price,-0.37057473197685176,-0.016450810801175716,15,15,True
5401.T,0.1319312579691414,price,-0.24031001536026847,-0.03170440262906391,15,15,True
9432.T,0.0322484859923325,risk_adjusted,0.9831606137536623,0.031705441280848005,4,4,True
5411.T,0.0,risk_adjusted,-0.34054146641239225,-0.0,4,4,True
7751.T,0.0,risk_adjusted,-0.2683531759528458,-0.0,4,4,True
7733.T,0.0,risk_adjusted,-1.1049532741453114,-0.0,4,4,True
5020.T,0.0,risk_adjusted,0.5967640051474933,0.0,4,4,True
9202.T,0.0,risk_adjusted,-0.19641498092410312,-0.0,4,4,True
6988.T,0.0,risk_adjusted,-0.5186561704136273,-0.0,4,4,True
2503.T,0.0,risk_adjusted,0.6788511526937896,0.0,4,4,True
8830.T,0.0,risk_adjusted,0.21235798921657642,0.0,4,4,True
7832.T,0.0,risk_adjusted,0.25695458016988104,0.0,4,4,True
6506.T,0.0,risk_adjusted,-0.21907518960234784,-0.0,4,4,True
9020.T,0.0,risk_adjusted,-0.4443623995807268,-0.0,4,4,True
3659.T,0.0,risk_adjusted,-0.9004367742474975,-0.0,4,4,True
8697.T,0.0,risk_adjusted,0.48778812759171075,0.0,4,4,True
6326.T,0.0,risk_adjusted,0.0761719766364134,0.0,4,4,True
9503.T,0.0,risk_adjusted,-0.210607711989737,-0.0,4,4,True
2502.T,0.0,risk_adjusted,-0.5793487831716619,-0.0,4,4,True
9502.T,0.0,risk_adjusted,0.9965879058978871,0.0,4,4,True
6723.T,0.0,risk_adjusted,0.29991945166416967,0.0,4,4,True
4755.T,0.0,risk_adjusted,-1.059186350317263,-0.0,4,4,True
9201.T,0.0,risk_adjusted,-0.7329139445676098,-0.0,4,4,True
8306.T,0.0,risk_adjusted,0.4056986305246482,0.0,4,4,True
7011.T,0.0,risk_adjusted,0.659194970699118,0.0,4,4,True
3382.T,0.0,risk_adjusted,-0.4062750640149237,-0.0,4,4,True
6758.T,0.0,risk_adjusted,-0.8948870810003322,-0.0,4,4,True
7203.T,0.0,risk_adjusted,1.0199808680772267,0.0,4,4,True
6501.T,0.0,risk_adjusted,-0.10122666907132993,-0.0,4,4,True
1605.T,0.0,risk_adjusted,1.3741560532201789,0.0,4,4,True
7267.T,0.0,risk_adjusted,0.029586187827497834,0.0,4,4,True
6702.T,0.0,risk_adjusted,-0.49914697451593903,-0.0,4,4,True
8001.T,0.0,risk_adjusted,0.46500966935323695,0.0,4,4,True
4568.T,0.0,risk_adjusted,-0.2027451507509212,-0.0,4,4,True
9433.T,0.0,risk_adjusted,-0.9515235815088131,-0.0,4,4,True
9107.T,0.0,risk_adjusted,1.4010196555691503,0.0,4,4,True
6752.T,0.0,risk_adjusted,1.1768818496372646,0.0,4,4,True
8591.T,0.0,risk_adjusted,0.10132312626401213,0.0,4,4,True
7269.T,0.0,risk_adjusted,0.05773060116723189,0.0,4,4,True
4901.T,0.0,risk_adjusted,-0.6713505365634099,-0.0,4,4,True
8725.T,0.0,risk_adjusted,0.4718640924184794,0.0,4,4,True
8801.T,0.0,risk_adjusted,-0.5693049258701641,-0.0,4,4,True
4503.T,0.0,risk_adjusted,0.6337686218437261,0.0,4,4,True
8802.T,0.0,risk_adjusted,0.3569469366535879,0.0,4,4,True
8604.T,0.0,risk_adjusted,-0.24545644662263627,-0.0,4,4,True
8267.T,0.0,risk_adjusted,-0.617822732763321,-0.0,4,4,True
7270.T,0.0,risk_adjusted,-1.0201930867809397,-0.0,4,4,True
4661.T,0.0,risk_adjusted,1.1663063230692772,0.0,4,4,True
9434.T,0.0443926943248881,risk_adjusted,-0.03163703224484915,-0.0014044531017922168,4,4,True
7201.T,0.0787675240243366,risk_adjusted,-0.08710457029101659,-0.006861011333027165,4,4,True
5401.T,0.1319312579691414,risk_adjusted,-0.24851912186435018,-0.032787440376950076,4,4,True
9501.T,0.1456080423686492,risk_adjusted,-0.7859801939081499,-0.114445037375497,4,4,True
