date,9432.T,9433.T,2914.T,3382.T
2023-03-02,0.0,0.0,0.0,0.0
2023-03-03,0.0,0.0,0.0,0.0
2023-03-06,0.2505417833200626,0.2504547731829764,0.2501388174861059,0.24886462601085513
2023-03-07,0.25034693759989596,0.24470488315565794,0.24091054347525875,0.2416218801068307
2023-03-08,0.2550262278605322,0.24463641766897748,0.24077388762837454,0.24243420686212636
2023-03-09,0.25673764142173267,0.24272439060636491,0.23887441771707232,0.24910882523104985
2023-03-10,0.26226355443834604,0.24649218034617304,0.2422644035633949,0.23914025917873072
2023-03-13,0.26495778308757917,0.2455425252601925,0.2432261542620277,0.2385818831734932
2023-03-14,0.2684281246348837,0.2476241129105519,0.2431708908257659,0.2344551823690135
2023-03-15,0.27055185468097637,0.24689628320750068,0.24473014740786866,0.2329941306284198
2023-03-16,0.0,0.0,0.0,0.0
2023-03-17,0.0,0.0,0.0,0.0
2023-03-20,0.0,0.0,0.0,0.0
2023-03-22,0.0,0.0,0.0,0.0
2023-03-23,0.0,0.0,0.0,0.0
2023-03-24,0.0,0.0,0.0,0.0
2023-03-27,0.0,0.0,0.0,0.0
2023-03-28,0.0,0.0,0.0,0.0
2023-03-29,0.0,0.0,0.0,0.0
2023-03-30,0.0,0.0,0.0,0.0
2023-03-31,0.0,0.0,0.0,0.0
2023-04-03,0.0,0.0,0.0,0.0
2023-04-04,0.25128611440159854,0.25116320010624715,0.2508854366434927,0.24666524884866153
2023-04-05,0.2511653361391633,0.24466650892134023,0.2496624980148442,0.24179923155182842
2023-04-06,0.2534385205572947,0.24436401017733878,0.24960014344671586,0.24293865499941938
2023-04-07,0.2583026035352184,0.24654823983103152,0.25154012310875096,0.2361337659409757
2023-04-10,0.25866526752307506,0.24410062717399325,0.25314185237514825,0.23817565305688346
2023-04-11,0.2603252659079623,0.24420191634431088,0.2524135111936335,0.23868809750283398
2023-04-12,0.26252853533811477,0.24357231341718494,0.2511885124202511,0.23911416178444211
2023-04-13,0.26300101550394756,0.24426583331311372,0.25083532061971703,0.23907167166946522
2023-04-14,0.2617965532657752,0.24355770619413208,0.2503717870426092,0.24146708441328615
2023-04-17,0.2602602292540835,0.24328716579808324,0.2518753008482226,0.24177355284521046
2023-04-18,0.2608439435329566,0.2440755043662691,0.24955413582868965,0.2427718838256374
2023-04-19,0.26047279061598366,0.2430820374565907,0.25247620752160876,0.2412183513632038
2023-04-20,0.25944949483079666,0.24292591192026614,0.2522769177367582,0.24259016609265666
2023-04-21,0.2596465441523864,0.24277357771326336,0.25260814117852476,0.24220387882416994
2023-04-24,0.2609110649363741,0.24273702557811133,0.25177193912888746,0.24181790918208104
2023-04-25,0.26166839788124147,0.24216564442385988,0.2524560758135684,0.2409689760189336
2023-04-26,0.2616024783674458,0.24362501119246158,0.2520259840922515,0.24000698224471237
2023-04-27,0.26152672839814983,0.24295459261762964,0.25285161017238783,0.2399383404017464
2023-04-28,0.2610738511028513,0.24415157163799797,0.24997045687606537,0.24211294425907082
2023-05-01,0.2600417949416441,0.24297393600477962,0.24950278018100877,0.24482083068728955
2023-05-02,0.2627398801272325,0.2448615854351811,0.2502209938038271,0.24217754063375935
2023-05-08,0.26171152661119873,0.24028886751423423,0.2528711198434669,0.2334845544670455
2023-05-09,0.26489003431928665,0.24005441078686526,0.2512914585034743,0.23523941411210122
2023-05-10,0.2660303727975025,0.23989088074068454,0.25242132348180973,0.2346205394996463
2023-05-11,0.266639462040325,0.24428645309266112,0.249809755765198,0.23376554720102527
2023-05-12,0.2605738298476036,0.24854532835638307,0.25250662479659636,0.23366304088395196
2023-05-15,0.26333102582890794,0.24992171866609422,0.25034668626824347,0.2324838517299911
2023-05-16,0.26148766471268237,0.24912315367411159,0.25263303222209194,0.23358592080018664
2023-05-17,0.2622170028811468,0.2510834549177994,0.25102654416608955,0.2332431463044856
2023-05-18,0.2618576798976937,0.2495223686123247,0.25280920540128443,0.23337721621846727
2023-05-19,0.2613087314373423,0.2492539101104391,0.25268234976146287,0.23430832612171795
2023-05-22,0.262896427346051,0.24704196589658323,0.25404666492336664,0.2336002352728536
2023-05-23,0.26177020886291347,0.2456764206812858,0.2539920771602786,0.236136164062683
2023-05-24,0.26128763342338457,0.2457500370346498,0.25571178385211946,0.23480820618340947
2023-05-25,0.26292776474066987,0.24430552230170074,0.2573979857787333,0.2329038967694698
2023-05-26,0.2633289257201684,0.24372865885707343,0.2597062440929904,0.23074276104016853
2023-05-29,0.26184048154237355,0.24673792882469775,0.2597361570024603,0.22920063202227234
2023-05-30,0.2602242047574427,0.24896921061834995,0.26109551488022037,0.22720839432567438
2023-05-31,0.2613152449681845,0.24950311409894788,0.26296723088798035,0.22366311513115827
2023-06-01,0.26076845246439784,0.24978274425053593,0.2618463430092562,0.22507946882484853
2023-06-02,0.26287480489424775,0.2515873151133304,0.2625425835812666,0.22299529641115512
2023-06-05,0.26314677996038754,0.2488701576308322,0.2627591803243864,0.21488726962579444
2023-06-06,0.26599080438275646,0.24755079768337293,0.2610120220513171,0.21742623585753326
2023-06-07,0.2678756369375152,0.24853172957253147,0.2612860487710889,0.21571374157287684
2023-06-08,0.2673792515593376,0.2490687822406459,0.2620840789811772,0.21632752140888584
2023-06-09,0.2695001025441816,0.24961085176314002,0.26081955364633036,0.21571946618620463
2023-06-12,0.26906799083152266,0.24954838243554026,0.2612186193121381,0.21655406068571129
2023-06-13,0.2676913436818893,0.250685059921684,0.26215515752265917,0.21660781168560267
2023-06-14,0.2666636767332421,0.24960372287180715,0.26294766520899804,0.21866020892603458
2023-06-15,0.2665441839022675,0.2508141259739823,0.26514406471120955,0.21536448375756068
2023-06-16,0.2681495329096757,0.25036111204459544,0.2655319409700485,0.21381247589315516
2023-06-19,0.26881268665886365,0.24887668991261735,0.2645707880326646,0.21559327290500302
2023-06-20,0.2684367579560299,0.24569700144553433,0.2661889594856671,0.2175189444322022
2023-06-21,0.2705471048778934,0.24577889724762234,0.26607187451007563,0.21545483609532953
2023-06-22,0.27202159604943205,0.24881890044061702,0.2661824466096186,0.2108295479120844
2023-06-23,0.2705177525064828,0.24846430496679883,0.265637192539188,0.21323630144591998
2023-06-26,0.2705319380302955,0.24614366760418535,0.26785672685731177,0.21332933472732077
2023-06-27,0.2732428938121015,0.24617906236406673,0.2649896674922515,0.2134564768357998
2023-06-28,0.2807420136435717,0.24587969364777326,0.25937045931693714,0.21192632290126717
2023-06-29,0.27512303401983657,0.2452669870632632,0.2595954801495717,0.2179150740739002
2023-06-30,0.2751874930900472,0.24457933359526934,0.26623676989863493,0.21399640341604848
2023-07-03,0.2759712854750952,0.24312174553160545,0.26417093936540503,0.20531829072717064
2023-07-04,0.2781582840980251,0.24329670857192626,0.26506222866851126,0.20500753839374866
2023-07-05,0.27991280721341866,0.24299039629323746,0.26566603551713613,0.20516721701057078
2023-07-06,0.28066398515831903,0.24314891167019506,0.26698376991063727,0.20439317811031057
2023-07-07,0.28289070022628937,0.24149944200609072,0.26701025837574116,0.20449102967657948
2023-07-10,0.2855161520703901,0.24298242273052242,0.26376159153827966,0.20436982277935037
2023-07-11,0.2828738822697688,0.242136439963893,0.2657336439600709,0.20660674092571643
2023-07-12,0.2825081993737419,0.24113350525696317,0.2626914494317778,0.21176767638996877
2023-07-13,0.2824938740855525,0.24074616637323173,0.2634748589181263,0.2113871916938073
2023-07-14,0.28509698361275465,0.24386169599170096,0.2660025493305978,0.20311630103227726
2023-07-18,0.2821151880065094,0.24320648587880025,0.268626360654974,0.20413782304268738
2023-07-19,0.2828366573385068,0.24295607271109673,0.2689685036138325,0.2033315381681586
2023-07-20,0.28391907771206015,0.24258762633125905,0.26940384459847694,0.2021877970158243
2023-07-21,0.2855019294222095,0.2431987362092042,0.2687922268716463,0.2006122249304987
2023-07-24,0.28675170947194095,0.2447846957660961,0.2680679380735329,0.19851862821037794
2023-07-25,0.282098111546598,0.2440764289166438,0.2704013137636244,0.20152773305287347
2023-07-26,0.27942602084834,0.24569928751632805,0.27106768183258995,0.20190286014276795
2023-07-27,0.27923155310940745,0.24575616156540628,0.2711409195801246,0.201968541286219
2023-07-28,0.28027360929550105,0.24451869021412415,0.27170216209859177,0.20159323424532014
2023-07-31,0.2821477458759396,0.2391312108393423,0.2759217942706006,0.20279924901411756
2023-08-01,0.28110405737582733,0.2409186849510044,0.2710589883338245,0.2042750960893785
2023-08-02,0.28211519641400606,0.2398309613984842,0.2735568745313741,0.2025661813724818
2023-08-03,0.28225607105670103,0.23846791941734757,0.27522809982180274,0.20210281147247103
2023-08-04,0.2806841538646208,0.2366185925428234,0.2765064538568141,0.2042479916154867
2023-08-07,0.2821003957508315,0.2380701018519209,0.2738781798175358,0.20401701749809606
2023-08-08,0.2827343185826268,0.23646660769675792,0.2726697417344895,0.20621224718499262
2023-08-09,0.0,0.0,0.0,0.0
2023-08-10,0.0,0.0,0.0,0.0
2023-08-14,0.0,0.0,0.0,0.0
2023-08-15,0.0,0.0,0.0,0.0
2023-08-16,0.0,0.0,0.0,0.0
2023-08-17,0.0,0.0,0.0,0.0
2023-08-18,0.0,0.0,0.0,0.0
2023-08-21,0.0,0.0,0.0,0.0
2023-08-22,0.0,0.0,0.0,0.0
2023-08-23,0.0,0.0,0.0,0.0
2023-08-24,0.0,0.0,0.0,0.0
2023-08-25,0.0,0.0,0.0,0.0
2023-08-28,0.0,0.0,0.0,0.0
2023-08-29,0.0,0.0,0.0,0.0
2023-08-30,0.0,0.0,0.0,0.0
2023-08-31,0.0,0.0,0.0,0.0
2023-09-01,0.0,0.0,0.0,0.0
2023-09-04,0.0,0.0,0.0,0.0
2023-09-05,0.0,0.0,0.0,0.0
2023-09-06,0.0,0.0,0.0,0.0
2023-09-07,0.0,0.0,0.0,0.0
2023-09-08,0.0,0.0,0.0,0.0
2023-09-11,0.0,0.0,0.0,0.0
2023-09-12,0.0,0.0,0.0,0.0
2023-09-13,0.0,0.0,0.0,0.0
2023-09-14,0.0,0.0,0.0,0.0
2023-09-15,0.0,0.0,0.0,0.0
2023-09-19,0.0,0.0,0.0,0.0
2023-09-20,0.0,0.0,0.0,0.0
2023-09-21,0.0,0.0,0.0,0.0
2023-09-22,0.0,0.0,0.0,0.0
2023-09-25,0.0,0.0,0.0,0.0
2023-09-26,0.0,0.0,0.0,0.0
2023-09-27,0.0,0.0,0.0,0.0
2023-09-28,0.0,0.0,0.0,0.0
2023-09-29,0.0,0.0,0.0,0.0
2023-10-02,0.0,0.0,0.0,0.0
2023-10-03,0.0,0.0,0.0,0.0
2023-10-04,0.0,0.0,0.0,0.0
2023-10-05,0.0,0.0,0.0,0.0
2023-10-06,0.0,0.0,0.0,0.0
2023-10-10,0.0,0.0,0.0,0.0
2023-10-11,0.0,0.0,0.0,0.0
2023-10-12,0.0,0.0,0.0,0.0
2023-10-13,0.0,0.0,0.0,0.0
2023-10-16,0.0,0.0,0.0,0.0
2023-10-17,0.0,0.0,0.0,0.0
2023-10-18,0.0,0.0,0.0,0.0
2023-10-19,0.0,0.0,0.0,0.0
2023-10-20,0.0,0.0,0.0,0.0
2023-10-23,0.0,0.0,0.0,0.0
2023-10-24,0.0,0.0,0.0,0.0
2023-10-25,0.0,0.0,0.0,0.0
2023-10-26,0.0,0.0,0.0,0.0
2023-10-27,0.0,0.0,0.0,0.0
2023-10-30,0.0,0.0,0.0,0.0
2023-10-31,0.0,0.0,0.0,0.0
2023-11-01,0.0,0.0,0.0,0.0
2023-11-02,0.0,0.0,0.0,0.0
2023-11-06,0.0,0.0,0.0,0.0
2023-11-07,0.0,0.0,0.0,0.0
2023-11-08,0.0,0.0,0.0,0.0
2023-11-09,0.0,0.0,0.0,0.0
2023-11-10,0.0,0.0,0.0,0.0
2023-11-13,0.0,0.0,0.0,0.0
2023-11-14,0.0,0.0,0.0,0.0
2023-11-15,0.0,0.0,0.0,0.0
2023-11-16,0.0,0.0,0.0,0.0
2023-11-17,0.0,0.0,0.0,0.0
2023-11-20,0.0,0.0,0.0,0.0
2023-11-21,0.0,0.0,0.0,0.0
2023-11-22,0.0,0.0,0.0,0.0
2023-11-24,0.0,0.0,0.0,0.0
2023-11-27,0.25127110603370717,0.25038027570733584,0.24928940940837163,0.24905920885058536
2023-11-28,0.2518138512752614,0.24704881569195627,0.23408433285961552,0.24526335859486723
2023-11-29,0.25769766132979016,0.25124214818730006,0.2352678672033145,0.23863267309450564
2023-11-30,0.2627800217052513,0.25015383112388023,0.2361333790023537,0.2378448900673047
2023-12-01,0.262543617221501,0.2447111140562837,0.2359731489547493,0.24706380015355534
2023-12-04,0.26320457355448984,0.24594158730131052,0.2363779390862476,0.24714565980531694
2023-12-05,0.26479600199669284,0.2468968247641311,0.23438466601321847,0.2481595585205911
2023-12-06,0.2654717582684713,0.24682587329622352,0.23363606644530097,0.24917263770068065
2023-12-07,0.2680540234773007,0.24676127759030766,0.23517491263334186,0.24586693826366296
2023-12-08,0.0,0.0,0.0,0.0
2023-12-11,0.0,0.0,0.0,0.0
2023-12-12,0.0,0.0,0.0,0.0
2023-12-13,0.0,0.0,0.0,0.0
2023-12-14,0.0,0.0,0.0,0.0
2023-12-15,0.0,0.0,0.0,0.0
2023-12-18,0.0,0.0,0.0,0.0
2023-12-19,0.0,0.0,0.0,0.0
2023-12-20,0.0,0.0,0.0,0.0
2023-12-21,0.0,0.0,0.0,0.0
2023-12-22,0.0,0.0,0.0,0.0
2023-12-25,0.25212200125721657,0.2517045524608119,0.2509662678718025,0.24520717841016904
2023-12-26,0.2516998755664747,0.2517471488108857,0.24927729518203817,0.24152071072296713
2023-12-27,0.2524479358775033,0.2525494630690718,0.2475275720203184,0.24254862833425803
2023-12-28,0.2538313763391254,0.25257266980398874,0.24718192421560276,0.2422896226206492
2023-12-29,0.25431807396697387,0.25240195082064626,0.24854927710117006,0.24142419939546983
2024-01-04,0.25304656619348775,0.25316425758030925,0.2502740660557958,0.24103976134616875
2024-01-05,0.25287942528626356,0.25384828769238316,0.2515973012802958,0.23921834191561547
2024-01-09,0.25318279000675764,0.252520938746334,0.2502393971828754,0.24161413936812728
2024-01-10,0.25382743127756496,0.2538047647856627,0.2510991032535139,0.2388446650225077
2024-01-11,0.2536256052906185,0.2588665445628443,0.24543583950099562,0.2396995250377299
2024-01-12,0.2544752771793689,0.26286265983718243,0.2458815039957572,0.23439748580295197
2024-01-15,0.25518287786880917,0.26435239219887247,0.24396108226315688,0.2341479004527302
2024-01-16,0.2590743493272439,0.26181738185789083,0.2443674608564496,0.2323977889079944
2024-01-17,0.2603050863526807,0.2604876050892492,0.24332351118627996,0.23354467413242117
2024-01-18,0.2613647557456592,0.2622916677110971,0.2454588984877148,0.2285397746287529
2024-01-19,0.2600274178232648,0.26367942507618647,0.24288909769892833,0.2310561916665876
2024-01-22,0.26215196435679944,0.26414508958373095,0.24000151090766084,0.2313851419868232
2024-01-23,0.262365841120905,0.2621609239704899,0.24279662433325516,0.23034132842423674
2024-01-24,0.2612986864744674,0.26053757177631254,0.2446468903014173,0.23116253833471648
2024-01-25,0.2593307002107909,0.25934164495443207,0.2443041455771558,0.234671877473249
2024-01-26,0.2592785468086833,0.25928552883077116,0.24650395324774502,0.23493197111280048
2024-01-29,0.25880623472623565,0.2587905034816367,0.24391999203652714,0.2290392208012943
2024-01-30,0.2616061165277434,0.2580085111633323,0.24553941264373388,0.2278305280948705
2024-01-31,0.26297531385903755,0.2569897511884808,0.24772776146974748,0.2269570326893225
2024-02-01,0.2644156392255954,0.2563637908565427,0.24763192030414583,0.22706145850637793
2024-02-02,0.26478295547493225,0.25687955486397096,0.24700942258821748,0.2276268863959714
2024-02-05,0.2645949799428845,0.25147495808901654,0.2482092980965164,0.2328305912975351
2024-02-06,0.2620180111462992,0.24687556598921684,0.25091612699253274,0.23727677381201728
2024-02-07,0.26352740745438824,0.2434280968674348,0.2526823351653754,0.23743185464696978
2024-02-08,0.2607999177675418,0.24175588322929625,0.25448651225687763,0.23999139685769202
2024-02-09,0.2616009933738117,0.2380880968435086,0.2543777097746157,0.2429824839923235
2024-02-13,0.25862890708517877,0.23933391897065207,0.2569510228247313,0.24217218204420757
2024-02-14,0.2606235171840759,0.23998634732461016,0.25086715909933094,0.24559139306978134
2024-02-15,0.26210294730935624,0.24057509574339583,0.25083459521754886,0.2435342506811548
2024-02-16,0.26355993551153434,0.24292900105089188,0.2489430658126248,0.24163413088697933
2024-02-19,0.2597969624168153,0.24286744540813002,0.25026349959112193,0.24414980663518673
2024-02-20,0.2587443520460099,0.24258609280923096,0.24839249133821625,0.24737142575222554
2024-02-21,0.25950637092281637,0.24392126531832198,0.24921304669547123,0.2444515265755675
2024-02-22,0.25745653782792666,0.24182245910127495,0.2517068536505495,0.24610696492775486
2024-02-26,0.25928174893770656,0.23851478727550807,0.2505237835386194,0.248774406668384
2024-02-27,0.2625059176303054,0.2413868612696791,0.25243013625429844,0.24367708484571707
2024-02-28,0.26305734167662603,0.23975192280519028,0.24794387227148124,0.23763732769121562
2024-02-29,0.2602511740681256,0.23659177028350772,0.24505353816773828,0.24902201745204147
2024-03-01,0.26232461695325565,0.2383749746123713,0.24612988769045413,0.2463963484103704
2024-03-04,0.2653533287570939,0.23848105664140576,0.24487373341883514,0.24606024248244215
2024-03-05,0.26579712066436595,0.23690922035513362,0.24672189717599077,0.2461358756361286
2024-03-06,0.26756479957981816,0.23778387649228158,0.24559721490647127,0.24542192330951543
2024-03-07,0.26843025522014513,0.24029088525459633,0.24230529048893654,0.24616331616770495
2024-03-08,0.27139828392583937,0.2415821012720903,0.2434505400197902,0.24074919282773646
2024-03-11,0.2714827302793829,0.24142766882287534,0.2451013452406036,0.23911955575003555
2024-03-12,0.2708960761987177,0.2401366264807747,0.2469865906659418,0.2390944701730704
2024-03-13,0.2711361380665212,0.237387839267121,0.24813327996100515,0.24044915034274536
2024-03-14,0.27088393559297874,0.23570748323584795,0.2482552944683747,0.24228146756430483
2024-03-15,0.2688074768024844,0.23865444984851286,0.2467156945396181,0.24295204855860383
2024-03-18,0.2674515214532195,0.23923706356700702,0.24836646250822922,0.24209541567100573
2024-03-19,0.2661598360181521,0.23999238156544672,0.24862232360796035,0.24240837139388718
2024-03-21,0.2644470304628353,0.23673834989198558,0.25013246996718663,0.2458536795106451
2024-03-22,0.2671810262243828,0.23721259265247133,0.24942770918379287,0.24337235163905163
2024-03-25,0.26925336209154116,0.23599373291972822,0.25160562975009515,0.24031146122615732
2024-03-26,0.2695819132358005,0.23645850602564591,0.2501454638935712,0.24099333923267746
2024-03-27,0.2707534270321009,0.23880712064864543,0.253698476350807,0.2367409759684467
2024-03-28,0.268060879971308,0.2346379585266158,0.25243752313805956,0.23474864630073564
2024-03-29,0.2691676540365509,0.23478615902206937,0.25297573024618897,0.2353390157773511
2024-04-01,0.2692945281483434,0.2358655186417763,0.25789996338309523,0.23069092724061493
2024-04-02,0.27083330082236323,0.23481771492305079,0.2614026382707089,0.2282686411295267
2024-04-03,0.2725282391710626,0.23420906269460698,0.2599066772337235,0.22943916813879026
2024-04-04,0.27032880706142187,0.23470164169035274,0.26222682214962756,0.22959816239937178
2024-04-05,0.2717447693338118,0.23435632297154932,0.26018488245523674,0.2313342015396948
2024-04-08,0.27172043660241096,0.23372076073219486,0.25948365485082764,0.23270231682093576
2024-04-09,0.2716784725728747,0.23296668839023663,0.25979775609937916,0.23320206301572122
2024-04-10,0.2723214296749293,0.23229776488640538,0.2614312881108706,0.23157279236859232
2024-04-11,0.27593015882564303,0.23216568295312737,0.2657351881915785,0.22375662799109303
2024-04-12,0.27627532805556343,0.23307502533683633,0.26873400821589266,0.2194989000339193
2024-04-15,0.27585342246327377,0.23173250496002817,0.27002090030439757,0.2199718321894833
2024-04-16,0.27538096086983466,0.23478023530504277,0.2677734142746779,0.21961735073695346
2024-04-17,0.0,0.0,0.0,0.0
2024-04-18,0.0,0.0,0.0,0.0
2024-04-19,0.0,0.0,0.0,0.0
2024-04-22,0.0,0.0,0.0,0.0
2024-04-23,0.0,0.0,0.0,0.0
2024-04-24,0.0,0.0,0.0,0.0
2024-04-25,0.0,0.0,0.0,0.0
2024-04-26,0.0,0.0,0.0,0.0
2024-04-30,0.0,0.0,0.0,0.0
2024-05-01,0.0,0.0,0.0,0.0
2024-05-02,0.0,0.0,0.0,0.0
2024-05-07,0.0,0.0,0.0,0.0
2024-05-08,0.0,0.0,0.0,0.0
2024-05-09,0.0,0.0,0.0,0.0
2024-05-10,0.0,0.0,0.0,0.0
2024-05-13,0.0,0.0,0.0,0.0
2024-05-14,0.0,0.0,0.0,0.0
2024-05-15,0.0,0.0,0.0,0.0
2024-05-16,0.0,0.0,0.0,0.0
2024-05-17,0.0,0.0,0.0,0.0
2024-05-20,0.0,0.0,0.0,0.0
2024-05-21,0.0,0.0,0.0,0.0
2024-05-22,0.0,0.0,0.0,0.0
2024-05-23,0.0,0.0,0.0,0.0
2024-05-24,0.0,0.0,0.0,0.0
2024-05-27,0.0,0.0,0.0,0.0
2024-05-28,0.0,0.0,0.0,0.0
2024-05-29,0.0,0.0,0.0,0.0
2024-05-30,0.0,0.0,0.0,0.0
2024-05-31,0.0,0.0,0.0,0.0
2024-06-03,0.0,0.0,0.0,0.0
2024-06-04,0.0,0.0,0.0,0.0
2024-06-05,0.0,0.0,0.0,0.0
2024-06-06,0.0,0.0,0.0,0.0
2024-06-07,0.0,0.0,0.0,0.0
2024-06-10,0.0,0.0,0.0,0.0
2024-06-11,0.0,0.0,0.0,0.0
2024-06-12,0.0,0.0,0.0,0.0
2024-06-13,0.0,0.0,0.0,0.0
2024-06-14,0.0,0.0,0.0,0.0
2024-06-17,0.0,0.0,0.0,0.0
2024-06-18,0.0,0.0,0.0,0.0
2024-06-19,0.0,0.0,0.0,0.0
2024-06-20,0.0,0.0,0.0,0.0
2024-06-21,0.0,0.0,0.0,0.0
2024-06-24,0.24946369967561177,0.24931244053039847,0.2509159776936019,0.2503078821003879
2024-06-25,0.24924422814652542,0.24351059349458515,0.2352837114075445,0.2464219519071629
2024-06-26,0.2557005232340888,0.24118940393390062,0.23549125846233784,0.2482910267632469
2024-06-27,0.261814836675175,0.2421087469064027,0.23478842041480058,0.24670063672623752
2024-06-28,0.26572392725251703,0.24361510788450336,0.23323640736428627,0.246309888433935
2024-07-01,0.27176649961083027,0.24476650341071896,0.23296624758286588,0.24229104154481676
2024-07-02,0.27261559456341705,0.24566606426297888,0.23279404480143928,0.24284443262851282
2024-07-03,0.27587973791902204,0.24436521594993987,0.23384779519922924,0.24125873893287975
2024-07-04,0.27496439329029737,0.24437920502000895,0.23323475122879064,0.24347600525395866
2024-07-05,0.2743366508301973,0.24596792445229185,0.23160369973310366,0.2448245430984915
2024-07-08,0.2734068229873659,0.2487933000579396,0.23178082816901277,0.24343527385584482
2024-07-09,0.2768972738407885,0.24998520268256064,0.23122411852973665,0.24000780400920232
2024-07-10,0.2786530737897129,0.250826486775384,0.23218360854190742,0.2364608502764128
2024-07-11,0.27955566330194637,0.25185328867570783,0.23061174093397124,0.23611140944749123
2024-07-12,0.2841807967711175,0.2564040391137845,0.23194650810666964,0.22556028324610528
2024-07-16,0.2835221485141729,0.25710930280754213,0.23383091781663476,0.22361551344141314
2024-07-17,0.28500324672193983,0.25666538153119395,0.232748153423907,0.2236813066229558
2024-07-18,0.28492854860369704,0.25764631139344346,0.2328285799259012,0.22270815402911967
2024-07-19,0.28284457531457974,0.2581507049256573,0.23463858149881345,0.22247032212837
2024-07-22,0.28328597913396036,0.2590043945460179,0.23462724480834532,0.22119429422587372
2024-07-23,0.2831707462036942,0.25815546662473654,0.23724802106059883,0.22142576611097042
2024-07-24,0.0,0.0,0.0,0.0
2024-07-25,0.0,0.0,0.0,0.0
2024-07-26,0.0,0.0,0.0,0.0
2024-07-29,0.0,0.0,0.0,0.0
2024-07-30,0.0,0.0,0.0,0.0
2024-07-31,0.0,0.0,0.0,0.0
2024-08-01,0.0,0.0,0.0,0.0
2024-08-02,0.0,0.0,0.0,0.0
2024-08-05,0.0,0.0,0.0,0.0
2024-08-06,0.0,0.0,0.0,0.0
2024-08-07,0.0,0.0,0.0,0.0
2024-08-08,0.0,0.0,0.0,0.0
2024-08-09,0.0,0.0,0.0,0.0
2024-08-13,0.0,0.0,0.0,0.0
2024-08-14,0.0,0.0,0.0,0.0
2024-08-15,0.0,0.0,0.0,0.0
2024-08-16,0.0,0.0,0.0,0.0
2024-08-19,0.0,0.0,0.0,0.0
2024-08-20,0.0,0.0,0.0,0.0
2024-08-21,0.0,0.0,0.0,0.0
2024-08-22,0.0,0.0,0.0,0.0
2024-08-23,0.0,0.0,0.0,0.0
2024-08-26,0.0,0.0,0.0,0.0
2024-08-27,0.0,0.0,0.0,0.0
2024-08-28,0.0,0.0,0.0,0.0
2024-08-29,0.0,0.0,0.0,0.0
2024-08-30,0.0,0.0,0.0,0.0
2024-09-02,0.0,0.0,0.0,0.0
2024-09-03,0.0,0.0,0.0,0.0
2024-09-04,0.0,0.0,0.0,0.0
2024-09-05,0.0,0.0,0.0,0.0
2024-09-06,0.0,0.0,0.0,0.0
2024-09-09,0.0,0.0,0.0,0.0
2024-09-10,0.0,0.0,0.0,0.0
2024-09-11,0.0,0.0,0.0,0.0
2024-09-12,0.0,0.0,0.0,0.0
2024-09-13,0.0,0.0,0.0,0.0
2024-09-17,0.0,0.0,0.0,0.0
2024-09-18,0.0,0.0,0.0,0.0
2024-09-19,0.0,0.0,0.0,0.0
2024-09-20,0.0,0.0,0.0,0.0
2024-09-24,0.0,0.0,0.0,0.0
2024-09-25,0.0,0.0,0.0,0.0
2024-09-26,0.0,0.0,0.0,0.0
2024-09-27,0.0,0.0,0.0,0.0
2024-09-30,0.0,0.0,0.0,0.0
2024-10-01,0.0,0.0,0.0,0.0
2024-10-02,0.0,0.0,0.0,0.0
2024-10-03,0.0,0.0,0.0,0.0
2024-10-04,0.0,0.0,0.0,0.0
2024-10-07,0.0,0.0,0.0,0.0
2024-10-08,0.0,0.0,0.0,0.0
2024-10-09,0.0,0.0,0.0,0.0
2024-10-10,0.0,0.0,0.0,0.0
2024-10-11,0.0,0.0,0.0,0.0
2024-10-15,0.0,0.0,0.0,0.0
2024-10-16,0.0,0.0,0.0,0.0
2024-10-17,0.0,0.0,0.0,0.0
2024-10-18,0.0,0.0,0.0,0.0
2024-10-21,0.2555401622746196,0.2555706619389122,0.24793836415646128,0.24095081163000684
2024-10-22,0.25551297587143473,0.2511662359092961,0.2359701258143742,0.23827020861790654
2024-10-23,0.2601423128856096,0.2506386507378189,0.2384403198341439,0.23638784971831375
2024-10-24,0.26196179668444275,0.24865538449268768,0.23720465913675498,0.2412349425743958
2024-10-25,0.26479579109676094,0.24988007179828461,0.2350101413784895,0.2420041337409548
2024-10-28,0.26703980521243,0.24971433402585805,0.23548796610970735,0.24150407752010378
2024-10-29,0.2679826119533544,0.2512012246483385,0.23928612021236095,0.23663900697224832
2024-10-30,0.26847757511427467,0.25235036577048325,0.2407384119505941,0.23422070837571257
2024-10-31,0.2707316343950318,0.24986476124538926,0.24335241304657731,0.23248372638442796
2024-11-01,0.2748457986760706,0.25259533574739657,0.23794353355778422,0.23167546028356234
2024-11-05,0.2733874980427486,0.25300772340801203,0.23599440144749928,0.2353607723355365
2024-11-06,0.2723063601205875,0.25436695241775026,0.23617195490133366,0.234909441663513
2024-11-07,0.2758483974466453,0.25042108353920245,0.23786619672106626,0.23365751897400763
2024-11-08,0.2758762535290911,0.25373663549216297,0.23617015140764186,0.23201284901247
2024-11-11,0.27588209076983755,0.2537150651027097,0.23665650273145347,0.23153926852836407
2024-11-12,0.27479082660310206,0.2567488909720655,0.23484453636886735,0.23142609259721436
2024-11-13,0.2682915582946368,0.24977319888196303,0.22721750030125004,0.25257987807508836
