symbol,target_weight,family,family_score,weighted_contribution,factor_count_configured,factor_count_active,is_active_in_mode
6758.T,0.0,price,-0.6330157095105773,-0.0,15,15,True
7203.T,0.0,price,1.0087416536169511,0.0,15,15,True
6501.T,0.0,price,-0.02525057130015149,-0.0,15,15,True
1605.T,0.0,price,1.9216500314243654,0.0,15,15,True
7267.T,0.0,price,-0.6342034866569085,-0.0,15,15,True
6702.T,0.0,price,-0.6540226638062251,-0.0,15,15,True
8001.T,0.0,price,0.2173993548597704,0.0,15,15,True
4568.T,0.0,price,-0.38933898471479983,-0.0,15,15,True
9433.T,0.0,price,0.197169394159685,0.0,15,15,True
9107.T,0.0,price,0.9429990313185902,0.0,15,15,True
6752.T,0.0,price,1.3971252923860618,0.0,15,15,True
9432.T,0.0,price,-0.10766522293223753,-0.0,15,15,True
8591.T,0.0,price,0.034050746134130325,0.0,15,15,True
7269.T,0.0,price,-0.11940622946250276,-0.0,15,15,True
4901.T,0.0,price,-0.2807702717708801,-0.0,15,15,True
8725.T,0.0,price,0.46290498775762223,0.0,15,15,True
8801.T,0.0,price,-0.9176032963541535,-0.0,15,15,True
4503.T,0.0,price,0.9480268062020383,0.0,15,15,True
8802.T,0.0,price,0.45608061375279674,0.0,15,15,True
8604.T,0.0,price,0.31643565513898636,0.0,15,15,True
8267.T,0.0,price,-0.7944875777942679,-0.0,15,15,True
4661.T,0.0,price,-0.5411653158631631,-0.0,15,15,True
9434.T,0.0457567935314239,price,-0.08950417122744694,-0.004095423883055502,15,15,True
5401.T,0.124468499247071,price,-0.12009485785972789,-0.014948026725090638,15,15,True
9434.T,0.0457567935314239,risk_adjusted,0.41203652421706627,0.018853470166005845,4,4,True
7201.T,0.0735115968707533,risk_adjusted,0.08570667742584101,0.006300434720060116,4,4,True
6723.T,0.0,risk_adjusted,0.10295577939078583,0.0,4,4,True
4755.T,0.0,risk_adjusted,-1.1609910243824617,-0.0,4,4,True
9201.T,0.0,risk_adjusted,-0.6627591082698376,-0.0,4,4,True
7751.T,0.0,risk_adjusted,0.5663601855014233,0.0,4,4,True
7733.T,0.0,risk_adjusted,-0.717480664379313,-0.0,4,4,True
5020.T,0.0,risk_adjusted,0.6903226582331783,0.0,4,4,True
9202.T,0.0,risk_adjusted,-0.23939578117886395,-0.0,4,4,True
6988.T,0.0,risk_adjusted,-0.7307419521775929,-0.0,4,4,True
2503.T,0.0,risk_adjusted,0.3231849629945043,0.0,4,4,True
8830.T,0.0,risk_adjusted,0.28571679333779215,0.0,4,4,True
7832.T,0.0,risk_adjusted,-0.25840523900831897,-0.0,4,4,True
5411.T,0.0,risk_adjusted,-0.22526124478436832,-0.0,4,4,True
9020.T,0.0,risk_adjusted,-0.40475261226356607,-0.0,4,4,True
7011.T,0.0,risk_adjusted,0.4660166280771595,0.0,4,4,True
3659.T,0.0,risk_adjusted,-0.6875311204529073,-0.0,4,4,True
8697.T,0.0,risk_adjusted,0.574511393087999,0.0,4,4,True
6326.T,0.0,risk_adjusted,-0.036917336131424255,-0.0,4,4,True
9503.T,0.0,risk_adjusted,0.04930674035491601,0.0,4,4,True
2502.T,0.0,risk_adjusted,-0.8386106130942833,-0.0,4,4,True
9502.T,0.0,risk_adjusted,0.9320994665743566,0.0,4,4,True
9501.T,0.0,risk_adjusted,-0.9814062069292727,-0.0,4,4,True
6506.T,0.0,risk_adjusted,-0.26516129764540725,-0.0,4,4,True
8306.T,0.0,risk_adjusted,0.5962221995494741,0.0,4,4,True
3382.T,0.0,risk_adjusted,0.11441066256495105,0.0,4,4,True
7270.T,0.0,risk_adjusted,-0.9059895160810059,-0.0,4,4,True
6758.T,0.0,risk_adjusted,-0.5178068603349535,-0.0,4,4,True
7203.T,0.0,risk_adjusted,1.0121891021049854,0.0,4,4,True
6501.T,0.0,risk_adjusted,-0.08602819256944254,-0.0,4,4,True
1605.T,0.0,risk_adjusted,1.4231978896681299,0.0,4,4,True
7267.T,0.0,risk_adjusted,-0.16716059736706257,-0.0,4,4,True
6702.T,0.0,risk_adjusted,-0.5631818909228705,-0.0,4,4,True
8001.T,0.0,risk_adjusted,0.3986929925310898,0.0,4,4,True
4568.T,0.0,risk_adjusted,-0.43805593390598696,-0.0,4,4,True
9433.T,0.0,risk_adjusted,-1.1053674038277397,-0.0,4,4,True
9107.T,0.0,risk_adjusted,1.1162453779850152,0.0,4,4,True
6752.T,0.0,risk_adjusted,1.2790244520389686,0.0,4,4,True
9432.T,0.0,risk_adjusted,0.6933308796106737,0.0,4,4,True
8591.T,0.0,risk_adjusted,-0.14355469397160098,-0.0,4,4,True
7269.T,0.0,risk_adjusted,-0.02474566608275799,-0.0,4,4,True
4901.T,0.0,risk_adjusted,-0.11263807293297937,-0.0,4,4,True
8725.T,0.0,risk_adjusted,0.5068858213134201,0.0,4,4,True
8801.T,0.0,risk_adjusted,-0.5703890147670289,-0.0,4,4,True
4503.T,0.0,risk_adjusted,0.9553560402255479,0.0,4,4,True
8802.T,0.0,risk_adjusted,0.28467222142923676,0.0,4,4,True
8604.T,0.0,risk_adjusted,-0.0044484973344588764,-0.0,4,4,True
8267.T,0.0,risk_adjusted,-0.8844731470429075,-0.0,4,4,True
4661.T,0.0,risk_adjusted,0.10982804957947229,0.0,4,4,True
5401.T,0.124468499247071,risk_adjusted,-0.24501980995757316,-0.030497248031221676,4,4,True
