symbol,target_weight,family,family_score,weighted_contribution,factor_count_configured,factor_count_active,is_active_in_mode
7832.T,0.0,price,-0.669777146232668,-0.0,15,15,True
6506.T,0.0,price,0.4154112543678865,0.0,15,15,True
9020.T,0.0,price,-0.3087760564524991,-0.0,15,15,True
3659.T,0.0,price,-0.04991522388265295,-0.0,15,15,True
8697.T,0.0,price,0.7682428339631033,0.0,15,15,True
6326.T,0.0,price,0.9103760416114899,0.0,15,15,True
9503.T,0.0,price,0.37856028986173096,0.0,15,15,True
2502.T,0.0,price,-0.2705971109114787,-0.0,15,15,True
9502.T,0.0,price,0.23936999015828167,0.0,15,15,True
6723.T,0.0,price,0.5209201905630857,0.0,15,15,True
9201.T,0.0,price,0.08772479212702562,0.0,15,15,True
8306.T,0.0,price,0.14093384644140486,0.0,15,15,True
7011.T,0.0,price,0.3759426078161605,0.0,15,15,True
3382.T,0.0,price,-0.803506464030751,-0.0,15,15,True
6758.T,0.0,price,-0.7483031790773389,-0.0,15,15,True
7203.T,0.0,price,0.7686919250047404,0.0,15,15,True
6501.T,0.0,price,0.23921788890553344,0.0,15,15,True
1605.T,0.0,price,0.5331762941432017,0.0,15,15,True
7267.T,0.0,price,-0.3406281764258717,-0.0,15,15,True
6702.T,0.0,price,-0.3358456045867625,-0.0,15,15,True
8001.T,0.0,price,0.3364570418195374,0.0,15,15,True
4568.T,0.0,price,-0.5212017361040687,-0.0,15,15,True
9433.T,0.0,price,0.7767458474103338,0.0,15,15,True
9107.T,0.0,price,0.6800160704175829,0.0,15,15,True
6752.T,0.0,price,0.5027911028601139,0.0,15,15,True
8591.T,0.0,price,0.6061706952144539,0.0,15,15,True
7269.T,0.0,price,-0.037921510437604784,-0.0,15,15,True
4901.T,0.0,price,-0.1023578756191902,-0.0,15,15,True
8725.T,0.0,price,0.34249741368986053,0.0,15,15,True
8801.T,0.0,price,-0.8719745725185635,-0.0,15,15,True
4503.T,0.0,price,0.5303425021984081,0.0,15,15,True
8802.T,0.0,price,0.7954184923461342,0.0,15,15,True
8604.T,0.0,price,0.13562323501541282,0.0,15,15,True
8267.T,0.0,price,-0.5518331515109712,-0.0,15,15,True
7270.T,0.0,price,-0.49977095222601375,-0.0,15,15,True
4661.T,0.0,price,-0.4115162489573858,-0.0,15,15,True
9432.T,0.0397898051029097,price,-0.00925290218153818,-0.00036817117443969217,15,15,True
9434.T,0.0506566398322878,price,-0.7674929452287955,-0.03887861370027688,15,15,True
5401.T,0.1249953556341893,price,-0.5086622290654058,-0.06358041621970986,15,15,True
9501.T,0.1779043433827467,price,-0.6179302800200125,-0.10993248072327712,15,15,True
4755.T,0.2305780658494296,price,-0.8127258301225884,-0.1873967499755385,15,15,True
7201.T,0.1304542060685455,risk_adjusted,0.2917162284996624,0.03805560898623386,4,4,True
5411.T,0.0,risk_adjusted,0.1679029057932864,0.0,4,4,True
7751.T,0.0,risk_adjusted,0.5045890401675487,0.0,4,4,True
7733.T,0.0,risk_adjusted,-1.5990978985683781,-0.0,4,4,True
5020.T,0.0,risk_adjusted,1.194095167627592,0.0,4,4,True
9202.T,0.0,risk_adjusted,0.8457976893180539,0.0,4,4,True
6988.T,0.0,risk_adjusted,-0.40553206477804943,-0.0,4,4,True
2503.T,0.0,risk_adjusted,0.0381614071946879,0.0,4,4,True
8830.T,0.0,risk_adjusted,0.27650183911020204,0.0,4,4,True
7832.T,0.0,risk_adjusted,-0.7760461509264175,-0.0,4,4,True
6506.T,0.0,risk_adjusted,0.40382910436471614,0.0,4,4,True
9020.T,0.0,risk_adjusted,-0.5665931645244524,-0.0,4,4,True
3659.T,0.0,risk_adjusted,-1.1423812602279275,-0.0,4,4,True
8697.T,0.0,risk_adjusted,0.30582553463819734,0.0,4,4,True
6326.T,0.0,risk_adjusted,0.7188488591564703,0.0,4,4,True
