symbol,target_weight,family,family_score,weighted_contribution,factor_count_configured,factor_count_active,is_active_in_mode
7270.T,0.0,risk_adjusted,-1.003549353355035,-0.0,4,4,True
6758.T,0.0,risk_adjusted,-0.665815431694414,-0.0,4,4,True
7203.T,0.0,risk_adjusted,1.1022119059808726,0.0,4,4,True
6501.T,0.0,risk_adjusted,0.16624029822043726,0.0,4,4,True
1605.T,0.0,risk_adjusted,1.2641393494423763,0.0,4,4,True
7267.T,0.0,risk_adjusted,0.04403929116098998,0.0,4,4,True
6702.T,0.0,risk_adjusted,-0.46957994675171527,-0.0,4,4,True
8001.T,0.0,risk_adjusted,0.27730423128812054,0.0,4,4,True
4568.T,0.0,risk_adjusted,0.05989279843848119,0.0,4,4,True
9433.T,0.0,risk_adjusted,-0.9726014005717167,-0.0,4,4,True
9107.T,0.0,risk_adjusted,1.1042315520447457,0.0,4,4,True
6752.T,0.0,risk_adjusted,1.2831905863559407,0.0,4,4,True
9432.T,0.0,risk_adjusted,0.9328382516862297,0.0,4,4,True
8591.T,0.0,risk_adjusted,-0.18663311242606895,-0.0,4,4,True
7269.T,0.0,risk_adjusted,-0.04275557381285227,-0.0,4,4,True
4901.T,0.0,risk_adjusted,-0.521045869779011,-0.0,4,4,True
8725.T,0.0,risk_adjusted,0.22785803248342884,0.0,4,4,True
8801.T,0.0,risk_adjusted,-0.561724968608176,-0.0,4,4,True
4503.T,0.0,risk_adjusted,0.7192762047118608,0.0,4,4,True
8802.T,0.0,risk_adjusted,0.2870005367544462,0.0,4,4,True
8604.T,0.0,risk_adjusted,-0.04199365582116907,-0.0,4,4,True
8267.T,0.0,risk_adjusted,-0.6532774319933734,-0.0,4,4,True
4661.T,0.0,risk_adjusted,0.6281055990550968,0.0,4,4,True
7201.T,0.0698149821103208,risk_adjusted,-0.09994626997397617,-0.00697774705022644,4,4,True
5401.T,0.1231929922760245,risk_adjusted,-0.3460530181396513,-0.042631306790773024,4,4,True
9501.T,0.1300838792405836,risk_adjusted,-0.5420667444829064,-0.07051414492965068,4,4,True
