symbol,target_weight,family,family_score,weighted_contribution,factor_count_configured,factor_count_active,is_active_in_mode
9434.T,0.0430766313795619,price,-0.5424174581451389,-0.023365516898357093,15,15,True
5401.T,0.1266371275777464,price,-0.21529984562621707,-0.027264954018036355,15,15,True
9501.T,0.1301281795877174,price,-0.5141334028229729,-0.06690324377459209,15,15,True
4755.T,0.1611800970339534,price,-0.6392808781169897,-0.10303935396684734,15,15,True
7201.T,0.0795590700211046,risk_adjusted,0.1860661708950668,0.014803251518799434,4,4,True
5411.T,0.0,risk_adjusted,-0.020766005800290088,-0.0,4,4,True
7751.T,0.0,risk_adjusted,0.19011850089996446,0.0,4,4,True
7733.T,0.0,risk_adjusted,-1.6090502561835802,-0.0,4,4,True
5020.T,0.0,risk_adjusted,1.1566965817154928,0.0,4,4,True
9202.T,0.0,risk_adjusted,0.2857961064003498,0.0,4,4,True
6988.T,0.0,risk_adjusted,-0.4719689178276538,-0.0,4,4,True
2503.T,0.0,risk_adjusted,0.6282722530374966,0.0,4,4,True
8830.T,0.0,risk_adjusted,0.5234290728969354,0.0,4,4,True
7832.T,0.0,risk_adjusted,-0.5870651089954066,-0.0,4,4,True
6506.T,0.0,risk_adjusted,0.34119178259049665,0.0,4,4,True
9020.T,0.0,risk_adjusted,-0.23613816940000842,-0.0,4,4,True
3659.T,0.0,risk_adjusted,-0.942718099055187,-0.0,4,4,True
8697.T,0.0,risk_adjusted,0.6484208440935765,0.0,4,4,True
6326.T,0.0,risk_adjusted,0.6743011941894499,0.0,4,4,True
9503.T,0.0,risk_adjusted,0.15030031640740724,0.0,4,4,True
2502.T,0.0,risk_adjusted,0.35819115139374214,0.0,4,4,True
9502.T,0.0,risk_adjusted,0.6999920900816768,0.0,4,4,True
6723.T,0.0,risk_adjusted,0.7155467440895168,0.0,4,4,True
9201.T,0.0,risk_adjusted,-0.46330325092304336,-0.0,4,4,True
8306.T,0.0,risk_adjusted,0.4231376870336796,0.0,4,4,True
7011.T,0.0,risk_adjusted,0.6087802191338495,0.0,4,4,True
3382.T,0.0,risk_adjusted,-0.5014865535599358,-0.0,4,4,True
6758.T,0.0,risk_adjusted,-1.12348253055775,-0.0,4,4,True
7203.T,0.0,risk_adjusted,0.9389906148751017,0.0,4,4,True
6501.T,0.0,risk_adjusted,-0.5352280111970026,-0.0,4,4,True
1605.T,0.0,risk_adjusted,0.3085824896054737,0.0,4,4,True
7267.T,0.0,risk_adjusted,0.3267561466364271,0.0,4,4,True
6702.T,0.0,risk_adjusted,-0.9942753660551091,-0.0,4,4,True
8001.T,0.0,risk_adjusted,0.5711017857133813,0.0,4,4,True
4568.T,0.0,risk_adjusted,-0.6779002762215061,-0.0,4,4,True
9433.T,0.0,risk_adjusted,0.40059423129682487,0.0,4,4,True
9107.T,0.0,risk_adjusted,1.1194813687837177,0.0,4,4,True
6752.T,0.0,risk_adjusted,0.7056846401986804,0.0,4,4,True
8591.T,0.0,risk_adjusted,0.5119399691483213,0.0,4,4,True
7269.T,0.0,risk_adjusted,-0.40762854354527767,-0.0,4,4,True
4901.T,0.0,risk_adjusted,-0.431088200111218,-0.0,4,4,True
8725.T,0.0,risk_adjusted,1.6923649438720076,0.0,4,4,True
8801.T,0.0,risk_adjusted,-0.6754889886578159,-0.0,4,4,True
4503.T,0.0,risk_adjusted,0.6216812961174618,0.0,4,4,True
8802.T,0.0,risk_adjusted,0.1520599157608803,0.0,4,4,True
8604.T,0.0,risk_adjusted,-0.0680249225352255,-0.0,4,4,True
8267.T,0.0,risk_adjusted,-0.9626948718798658,-0.0,4,4,True
7270.T,0.0,risk_adjusted,-1.0441843888613176,-0.0,4,4,True
4661.T,0.0,risk_adjusted,-0.2556296229168483,-0.0,4,4,True
9434.T,0.0430766313795619,risk_adjusted,-0.08566809105432244,-0.003690292779337792,4,4,True
9432.T,0.0310519236765415,risk_adjusted,-0.3149261402425025,-0.009779062470557992,4,4,True
5401.T,0.1266371275777464,risk_adjusted,-0.49292249435212876,-0.062422288803211504,4,4,True
9501.T,0.1301281795877174,risk_adjusted,-0.8502924064890839,-0.11064700297368392,4,4,True
4755.T,0.1611800970339534,risk_adjusted,-1.1875469004448993,-0.19140892464607945,4,4,True
